task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
I_dark,bkan,0.25,42,0.013585920582893457,0.008241659341275477,0.9946185999779362,7.2100000144900335e-09,4.877044354535978e-09,1.2119575670759994,6.192134696447286,1664,15.724351100041531,15.866376999998465,420,720
I_dark,mlp_n,0.25,42,0.018671977438362724,0.012585529768947199,0.989835225209527,9.073617069159019e-09,6.997030158203433e-09,1.8312187948548457,12.001424705564256,769,0.2582136000273749,0.26073879993055016,420,720
I_dark,mlp_l,0.25,42,0.017782455980590497,0.011795052859670817,0.9907806433141667,8.191482859738906e-09,6.392246738886801e-09,1.7235051273580497,11.539484665381321,2561,0.2671557000139728,0.2696512999245897,420,720
I_dark,dkan,0.25,43,0.018580646675745462,0.011216092261389901,0.9899344205077425,8.341555156681627e-09,6.3087302774699754e-09,1.7136183664613447,7.770929818760353,952,2.7257419999223202,2.737142900004983,420,720
I_dark,bkan,0.25,43,0.016082673016826084,0.009113191450277364,0.9924589191418176,6.813256987179256e-09,5.105661243559127e-09,1.3697488126383304,6.171687522221849,1664,15.029050100012682,15.150605299975723,420,720
I_dark,mlp_n,0.25,43,0.019910353013154785,0.0135516484488004,0.9884422032361806,9.578028834488651e-09,7.640722961420753e-09,2.104730220146726,13.17447999947949,769,0.2518719000509009,0.2542044000001624,420,720
I_dark,mlp_l,0.25,43,0.01620300150021853,0.010816693661561013,0.9923456542172361,7.442089736009054e-09,5.9257372580508896e-09,1.5620233946550082,9.953767508386646,2561,0.282655099988915,0.28563010005746037,420,720
I_dark,dkan,0.25,44,0.026719045636510716,0.016327052746701983,0.9791858338736549,1.2616179095911585e-08,9.167895417513246e-09,2.2643711944147302,13.043534658078427,952,2.7091924999840558,2.7215088000521064,420,720
I_dark,bkan,0.25,44,0.01858146134971478,0.010586897913842201,0.9899335378317505,7.50057697230452e-09,5.627821325713325e-09,1.3806364449351425,7.477752781679958,1664,15.26422030001413,15.455614599981345,420,720
I_dark,mlp_n,0.25,44,0.018896864626032798,0.012153839690319608,0.9895888995490124,8.33167935851068e-09,6.257237943748996e-09,1.6831600205026653,12.891609666791219,769,0.2554251999827102,0.25799269997514784,420,720
I_dark,mlp_l,0.25,44,0.018351025571798976,0.01202878375951635,0.9901816657289988,8.295801039784333e-09,6.309579893050857e-09,1.7692514366356806,12.141081767325906,2561,0.2776857999851927,0.2803427999606356,420,720
I_dark,dkan,0.5,42,0.01372161498537459,0.008307653940112623,0.9945105656998987,7.1314676557948804e-09,4.849689966121589e-09,1.2077832284815955,5.147535247674154,952,2.8545583999948576,2.8669172000372782,840,720
I_dark,bkan,0.5,42,0.005871047251913511,0.004166485417619194,0.9989950411375341,4.812893069454127e-09,2.8493304527907277e-09,0.707617348207024,2.867147117047605,1664,29.389611699967645,29.524146000039764,840,720
I_dark,mlp_n,0.5,42,0.018367098335776762,0.012647827448168291,0.9901644594015573,8.970559449813154e-09,7.022994874301532e-09,1.979384921226967,11.722003583102726,769,0.28624619997572154,0.2887507000705227,840,720
I_dark,mlp_l,0.5,42,0.017186776892592168,0.011764011012182355,0.991387960529728,8.05040324641554e-09,6.3892718857439135e-09,1.7838086166204858,11.16773066472665,2561,0.27349469996988773,0.27632409997750074,840,720
I_dark,dkan,0.5,43,0.01354035070977729,0.008068819441687752,0.9946546400004195,6.103609123827997e-09,4.6322515746425886e-09,1.2688660005267056,5.422959556391799,952,2.6277474999660626,2.639363200054504,840,720
I_dark,bkan,0.5,43,0.007485358154205521,0.0038984787594890363,0.9983664128707588,3.4633635807184834e-09,2.261937757672746e-09,0.5418032664935026,2.4241707092153097,1664,29.037024300079793,29.16159010003321,840,720
I_dark,mlp_n,0.5,43,0.01942960137321561,0.013972338199446129,0.9889936095814849,9.622016137650946e-09,7.860079418268525e-09,2.3160062868418274,12.46852786952125,769,0.2657587000867352,0.2680277000181377,840,720
