task,model,fraction,n_seeds,n_train_mean,rmse_target_mean,rmse_target_std,mae_target_mean,mae_target_std,r2_target_mean,r2_target_std,rmse_raw_mean,rmse_raw_std,mae_raw_mean,mae_raw_std,medape_percent_mean,medape_percent_std,p95ape_percent_mean,p95ape_percent_std,param_count_mean,param_count_std,train_time_s_mean,train_time_s_std,n_train_std
I_dark,mlp_l,1.0,3,1680.0,0.016766519203938107,0.0003510211504993724,0.01179314962884428,0.00029137713362850756,0.9918003886473225,0.0003406472876131185,7.962258519850116e-09,1.967958154140713e-10,6.430061184174855e-09,1.5341003155979517e-10,1.8474549739484278,0.1053354562578368,10.753998378986246,0.2982911437460185,2561.0,0.0,0.3102690999706586,0.004370192231656152,0.0
I_photo,dkan,0.01,3,17.0,0.021956740729590505,0.0017392207537556153,0.01655826239511631,0.0011638237495041528,0.09847525810726894,0.1399071067265228,2.477878350581001e-05,2.2816164196943924e-06,1.8765601691124056e-05,1.3993596518745195e-06,2.984735386217698,0.22373775701198498,10.58002318894013,1.0417138704894786,952.0,0.0,1.243116766680032,0.013437661524792813,0.0
I_photo,bkan,0.01,3,17.0,0.021914110024594074,0.0007028616120688275,0.017697269444019427,0.00023612501237758906,0.10665404040188438,0.057895433097619534,2.452179504218566e-05,6.492884990784956e-07,1.9993920449014842e-05,2.8749184290154285e-07,3.524562485749653,0.3434018211728428,10.385846277673044,1.3125908208160375,1664.0,0.0,1.2383906332931172,0.009516143407195376,0.0
I_photo,mlp_n,0.01,3,17.0,0.009158195954861503,0.0009720819508429943,0.007063957999150616,0.0006783058145524101,0.8423801467230915,0.031850623568330134,1.0142058355957521e-05,1.0023937113788311e-06,7.940455553104803e-06,7.434425811536582e-07,1.3257612183571055,0.09530292820291156,4.339348948967225,0.5886486689707551,769.0,0.0,0.2147454332637911,0.0064428541144552764,0.0
I_photo,mlp_l,0.01,3,17.0,0.008647922072757833,0.00046313792704138384,0.006618999114716025,0.0002607767133532019,0.8606224488027121,0.014703198421696363,9.565625358233715e-06,3.796939797902141e-07,7.438479738347167e-06,2.959936272527227e-07,1.2160902701331926,0.05744579506693491,3.871522502575727,0.18583004817286897,2561.0,0.0,0.2279668333940208,0.006227559630473274,0.0
I_photo,dkan,0.05,3,89.0,0.008725629573545063,0.0005141670035325118,0.006443973772532116,0.0005583500222858076,0.8580209080978998,0.01635116380631517,9.690523392814566e-06,5.731162993504378e-07,7.258930011807235e-06,6.261371610050375e-07,1.1403728491024532,0.14739529422606845,4.142440184758697,0.2400963094537911,952.0,0.0,1.6374708000415314,0.02116834156891676,0.0
I_photo,bkan,0.05,3,89.0,0.01030573905006382,0.0005478326751676849,0.0076902096662908445,0.00036020540487508127,0.802071086583496,0.02111612139044786,1.1333972683891156e-05,6.01855716471323e-07,8.624493272724032e-06,4.049291919208237e-07,1.3260121097767283,0.023188686691617732,5.252667634651537,0.4069273598128059,1664.0,0.0,3.382445066662816,0.059110890441289775,0.0
I_photo,mlp_n,0.05,3,89.0,0.00545107969497573,0.00015046927114694642,0.004335050253537465,0.00013174344652391488,0.9447386716283952,0.003045661127175094,6.09918696431905e-06,1.5664673832942714e-07,4.897780729215447e-06,1.436620639218072e-07,0.8605380269551132,0.0789545640468267,2.426784082096502,0.024726203691650354,769.0,0.0,0.23315919993910939,0.007279829545680419,0.0
I_photo,mlp_l,0.05,3,89.0,0.005269167788341738,0.0001983174601691093,0.004225890749609564,0.0001948234050495657,0.9483316849682432,0.003933211695554854,5.9048935408856135e-06,2.1572275373207108e-07,4.778478165252358e-06,2.1598509602844137e-07,0.8478758889211703,0.07991261239085377,2.378017231062064,0.06509937096387468,2561.0,0.0,0.2368942000127087,0.013798790355403908,0.0
I_photo,dkan,0.1,3,179.0,0.006073200789969196,0.0007610354715023787,0.0045105761484542164,0.0005093265313133582,0.9303810676187775,0.01785884705691393,6.770793293773753e-06,7.878332110568672e-07,5.080717059028595e-06,5.531878386177654e-07,0.7719319557741599,0.06532166955596969,2.9182358970860665,0.43739584055556785,952.0,0.0,2.1887259666497507,0.07161770597856049,0.0
I_photo,bkan,0.1,3,179.0,0.005210117838091807,0.00016844380728483102,0.00405082858556059,0.00010941719684820653,0.9495019898602347,0.0032597820852686716,5.817576199538008e-06,1.4688839442372607e-07,4.575011778715644e-06,1.1679515176830965e-07,0.7620937521395158,0.03093075841067773,2.438992444471013,0.07510358483438725,1664.0,0.0,6.301469100018342,0.07199550511970852,0.0
I_photo,mlp_n,0.1,3,179.0,0.004850384153972744,0.00013574748569610936,0.003988093809501298,9.410618335847068e-05,0.9562459983457341,0.0024450482586981627,5.470707595349452e-06,1.527269998749773e-07,4.5226761112400595e-06,1.0501996376609131e-07,0.8167424758228531,0.011078584927200898,2.1591252348579575,0.05347215294199967,769.0,0.0,0.23551683333547166,0.013989332852128994,0.0
I_photo,mlp_l,0.1,3,179.0,0.004807426481264404,0.00015102269547718943,0.003979149016104479,0.00011027138249436837,0.957008841102953,0.0027070272787384107,5.429053279498095e-06,1.6441512311113753e-07,4.515389095039757e-06,1.224600616006234e-07,0.8078947070182814,0.016189019437891427,2.09667066835115,0.07632718334738282,2561.0,0.0,0.2508827666363989,0.01668720203497377,0.0
I_photo,dkan,0.25,3,448.0,0.004362217795815914,9.723130976708414e-05,0.003248930783733974,0.00015972719905062293,0.9646201594193714,0.0015644135681260446,4.8704067837286615e-06,1.1684300131157035e-07,3.66354389913988e-06,1.8871121758379045e-07,0.5834321289760498,0.04302033934231888,2.030779262409705,0.10689365875872942,952.0,0.0,2.5620249666972086,0.02825880818359206,0.0
