task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
Capacitance,dkan,teacher_distillation,polynomial,2,0.01,36,2016,1.3000899984035642e-06,1.0,1.0,1.0,1.065337084681879e-15,0.882740248487343,1.0883613361720928e-15,0.879169019951449,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.va
Capacitance,dkan,teacher_distillation,polynomial,3,0.01,120,5272,4.664960001052047e-06,1.0,1.0,1.0,5.04528734208758e-16,0.9737005485543091,5.243926689661556e-16,0.9719491961757248,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,4,0.01,36,8654,1.5716333291493357e-07,1.0,1.0,1.0,2.0864700415022697e-16,0.9954174137051214,4.451197530692134e-16,0.979789092124875,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\additive_spline_4\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,6,0.0001,50,10202,1.7241333262063564e-07,1.0,1.0,1.0,2.032606686540002e-16,0.9956509635740066,4.585993285996042e-16,0.9785464623471702,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\additive_spline_6\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,8,0.0001,64,11775,1.5255666609543066e-07,1.0,1.0,1.0,2.0297373381711958e-16,0.9956632336237695,4.597580936479575e-16,0.9784379100007937,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\additive_spline_8\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,1,0.01,8,930,1.9585666595958174e-07,1.0,1.0,1.0,1.922484701020837e-15,0.6109439885428646,1.9912726930463193e-15,0.5955232487387032,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,2,0.01,36,2026,1.4232666677950572e-06,1.0,1.0,1.0,8.94661855040145e-16,0.9157433500592131,1.0909651886314807e-15,0.8785901636507247,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,3,0.01,120,5289,4.755343331877763e-06,1.0,1.0,1.0,2.825741706080831e-16,0.991594737746181,5.702339942463402e-16,0.9668305480574996,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\mlp_l\polynomial_3\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,4,0.01,36,8656,1.4585000074778993e-07,1.0,1.0,1.0,,,2.8040397365015743e-16,0.9919795189822203,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\additive_spline_4\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,6,0.01,50,10209,1.5323333209380508e-07,1.0,1.0,1.0,,,2.4383731887476054e-16,0.9939349772189905,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\additive_spline_6\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,8,0.0001,64,11777,1.5359333289476733e-07,1.0,1.0,1.0,,,2.3799419461603594e-16,0.9942221692670468,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\additive_spline_8\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,1,0.01,8,929,1.8509333409989874e-07,1.0,1.0,1.0,,,1.991229060083017e-15,0.5955409744132911,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\polynomial_1\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,2,0.01,36,2024,1.2515333325912555e-06,1.0,1.0,1.0,,,1.0871842426757664e-15,0.8794302428440892,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\polynomial_2\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,3,1e-08,120,5285,4.603839999375244e-06,1.0,1.0,1.0,,,5.183327547638488e-16,0.9725937638563887,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\Capacitance\exports\Capacitance\tcad_direct\polynomial_3\formula.va
