task,task_key,primary_task,seed,model,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,group_macro_rmse_target,group_macro_mae_target,param_count,train_time_s,epochs_completed,best_val_loss,checkpoint,wall_time_s,reused,train_groups,validation_groups,calibration_groups,test_groups,train_rows,test_rows
APD_M,multiplication_gain,True,47,mlp_l,0.2764868498428401,0.20721747035019536,0.8378994006306865,4.576823523910722,1.30290102219394,43.76009862885978,87.39291373357098,0.27631362707056073,0.20721747035019533,2625,1.2208049001637846,,,,1.224148300010711,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,47,poly3_ridge,0.14868232141551718,0.1129198873982011,0.9531235919192009,2.0055538313489905,0.5221317417134366,20.392881207132255,51.16208246498216,0.1463815347033255,0.11291988739820108,120,,,,,0.01146889990195632,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,47,spline_ridge,0.05445099266264179,0.03479006681359398,0.9937129449524218,1.2174809160223163,0.2503592216352408,4.818593835426214,24.02836672670215,0.04824539984307101,0.03479006681359397,50,,,,,0.008109400048851967,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,48,bkan,0.042196692596353856,0.01962786466734797,0.9962101579076218,2.104728451567214,0.3018748663120191,2.166699247856117,17.228678726085437,0.04065058800828668,0.01962786466734797,1872,334.21110389987007,300.0,-2.174490737915039,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_48\multiplication_gain\bkan\model_checkpoint.pt,334.50842159986496,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,48,dkan,0.04740319363263219,0.024986375435391235,0.9952172300204687,2.2480264765932056,0.33087202348389305,3.3617206205845864,16.100607963212045,0.04631617501457737,0.024986375435391235,1088,5.242987199919298,,,,5.275554300053045,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,48,mlp_l,0.26686222490491607,0.19881112166565282,0.8484211890091702,4.772066353399612,1.2929056361438154,41.779627225048884,87.1716543951739,0.26657306660455465,0.19881112166565285,2625,1.1495447000488639,,,,1.1526165001560003,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,48,poly3_ridge,0.13191390631388542,0.0990941519125386,0.9629621768873596,2.195830397247574,0.5221399644936462,18.637062973909003,46.52060013420792,0.13183393211445918,0.09909415191253862,120,,,,,0.01011350005865097,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,48,spline_ridge,0.05958988475988433,0.039860467456277485,0.9924419565881373,1.5915538505465119,0.2945916776260307,6.4133160872788135,29.152405906653343,0.05468361559947003,0.039860467456277485,50,,,,,0.0091474000364542,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,49,bkan,0.02667404010854721,0.01461351782571399,0.9984681499729955,1.0209005444490844,0.17173551440283866,1.3823926597857874,13.377109874462752,0.026205193820806272,0.014613517825713988,1872,269.59328279993497,300.0,-2.071274471282959,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_49\multiplication_gain\bkan\model_checkpoint.pt,269.8235327999573,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,49,dkan,0.059773119766879414,0.035311435895816756,0.9923078012604917,2.1318858249411834,0.371633916359699,5.344736863178385,21.811081891054688,0.05827592501044665,0.035311435895816756,1088,4.078218899900094,,,,4.102347499923781,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,49,mlp_l,0.26157166976036716,0.19747524577522133,0.8526941283375431,4.402638080365505,1.2501651838785308,42.227848591058375,85.5659561491268,0.26147603437487554,0.19747524577522133,2625,0.8908306998200715,,,,0.8932474998291582,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,49,poly3_ridge,0.13008182405094545,0.09970815631827842,0.9635689335085328,1.7000424802349712,0.4954474266106743,19.12212497844265,43.38331373322701,0.12997192518737063,0.09970815631827842,120,,,,,0.01181129994802177,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,49,spline_ridge,0.04193210841920328,0.029151361540167252,0.9962144233087086,1.0891648000954672,0.2342467217835445,4.527460930601585,19.90416428338949,0.039737638683952956,0.029151361540167255,50,,,,,0.008103500120341778,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,50,bkan,0.037016496724829935,0.019255586616958597,0.9969997984788012,1.9492153891581325,0.2899438763674073,2.0920198844677316,15.055919508772416,0.03676003054992469,0.019255586616958597,1872,258.3154428000562,300.0,-2.1319616794586183,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_50\multiplication_gain\bkan\model_checkpoint.pt,258.5429896998685,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,50,dkan,0.06711668061113361,0.044253924378383575,0.9901367341930398,2.4698872342237026,0.4658780349742175,6.737213589700703,33.762051822056755,0.06489740629682157,0.04425392437838357,1088,4.060960599919781,,,,4.08655419992283,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,50,mlp_l,0.2664566908786664,0.20147672937607367,0.8445420063259405,4.653957382904767,1.3000605607587707,42.75991060868888,86.87977968082372,0.2663828472133285,0.20147672937607367,2625,0.8887434001080692,,,,0.8911152998916805,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,50,poly3_ridge,0.14116387544569334,0.10778775491749375,0.956367816830684,2.0916945012349357,0.5775724862503873,20.971622511375415,62.636042724555956,0.14060360603599287,0.10778775491749376,120,,,,,0.009411500068381429,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,50,spline_ridge,0.04412677485747478,0.03194963539606398,0.9957365205704107,1.3667419442293411,0.2703573368867477,5.654568895801388,22.909448893701473,0.04384989154846698,0.03194963539606398,50,,,,,0.010764800012111664,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,51,bkan,0.026051794633063206,0.014176107165593038,0.9984782145323263,1.0823730888869603,0.19279787477247262,1.8173664758216703,13.041340223003342,0.025744016429013975,0.01417610716559304,1872,258.597671699943,300.0,-2.1376314878463747,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_51\multiplication_gain\bkan\model_checkpoint.pt,258.8285629001912,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,51,dkan,0.04298446816013268,0.023027981251437426,0.9958571304753698,1.869821007069109,0.29415755047245284,3.105047754085831,16.67661895461361,0.04281948168025401,0.023027981251437426,1088,4.073043899843469,,,,4.0972538001369685,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,51,mlp_l,0.26437542603082237,0.20205451961001217,0.8432814843207945,4.340380091732119,1.252245954023444,43.38543273830456,85.7175777020923,0.2643226194961679,0.2020545196100122,2625,0.8815087000839412,,,,0.8845091999974102,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,51,poly3_ridge,0.13186503560371537,0.10274575833546136,0.9610114168376624,1.6713438153465296,0.5459952915615103,20.997792254640377,51.81786459972806,0.13159444308044851,0.10274575833546135,120,,,,,0.009630799992009997,False,51,8,11,8,8160,1280
APD_M,multiplication_gain,True,51,spline_ridge,0.04022481070004011,0.026107880025521342,0.9963720093554115,1.0868481492682807,0.22485027901286822,3.6072277931761714,19.741778598241964,0.038462501668157845,0.02610788002552134,50,,,,,0.008646999951452017,False,51,8,11,8,8160,1280
APD_V_M10,gain_threshold_voltage,False,42,bkan,0.025750817271284074,0.020680942712518635,-0.03707788393307565,0.025750817271284074,0.020680942712518635,0.18783621533395667,0.5024444105682626,0.022225917035344402,0.020680942712518635,1664,4.595337399980053,110.0,0.19997775554656982,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_42\gain_threshold_voltage\bkan\model_checkpoint.pt,5.004138599848375,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,42,dkan,0.03491372968974788,0.02811358071524228,-0.906434238251576,0.03491372968974788,0.02811358071524228,0.305246412970793,0.6721452226451541,0.03031544377457556,0.02811358071524228,952,4.412770299939439,,,,4.4378867000341415,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,42,mlp_l,0.05015417353420746,0.042115690902551406,-2.9340827912949043,0.05015417353420746,0.042115690902551406,0.4733639093814109,0.8577784325828702,0.044274528645829536,0.042115690902551406,2561,0.945702699944377,,,,0.9486894998699427,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,42,poly3_ridge,0.6632473362249331,0.3141387189356764,-686.9872146532939,0.6632473362249331,0.3141387189356764,1.2782298916342363,19.46841302291655,0.3153860400769279,0.3141387189356764,84,,,,,0.002037100028246641,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,42,spline_ridge,0.056406304666915666,0.05071909694609644,-3.9760488630922737,0.056406304666915666,0.05071909694609644,0.590067739865128,0.8302724280395293,0.05173000649228675,0.05071909694609644,43,,,,,0.0019368999637663364,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,43,bkan,0.021492789829852154,0.01758910675873994,0.020316068842922363,0.021492789829852154,0.01758910675873994,0.16498171017281665,0.40672537389903507,0.02014305204478164,0.019153757344840927,1664,2.5564117000903934,80.0,0.9481274485588074,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_43\gain_threshold_voltage\bkan\model_checkpoint.pt,2.7915308999363333,False,51,8,11,8,102,15
APD_V_M10,gain_threshold_voltage,False,43,dkan,0.02191356953322594,0.018409711718863637,-0.018419375813527816,0.02191356953322594,0.018409711718863637,0.19501821327209723,0.38629367422110467,0.021440342866659676,0.020205481301902695,952,4.284648300148547,,,,4.308301500044763,False,51,8,11,8,102,15
APD_V_M10,gain_threshold_voltage,False,43,mlp_l,0.048302679318571747,0.03554961637497378,-3.9481498560950223,0.048302679318571747,0.03554961637497378,0.3058807016737597,1.024542293101897,0.03792831345445139,0.03611064637638706,2561,0.9297160001005977,,,,0.9315778000745922,False,51,8,11,8,102,15
APD_V_M10,gain_threshold_voltage,False,43,poly3_ridge,0.08182809362675456,0.06169744760051034,-13.200553350454097,0.08182809362675456,0.06169744760051034,0.377189842395171,1.5939832812987347,0.06425205379942961,0.06271357805742761,84,,,,,0.0017540000844746828,False,51,8,11,8,102,15
APD_V_M10,gain_threshold_voltage,False,43,spline_ridge,0.04439705322637643,0.03131769763098404,-3.1803119547688077,0.04439705322637643,0.03131769763098404,0.2346701044242297,0.9616024079904568,0.03451247081306915,0.033358937356343876,43,,,,,0.0025678002275526524,False,51,8,11,8,102,15
APD_V_M10,gain_threshold_voltage,False,44,bkan,0.022495120790380387,0.019471345973972487,-0.903348307835633,0.022495120790380387,0.019471345973972487,0.20919024863141783,0.3687485129269523,0.020873474903867605,0.019471345973972487,1664,9.748548100003973,300.0,0.6932231187820435,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_44\gain_threshold_voltage\bkan\model_checkpoint.pt,9.981521500041708,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,44,dkan,0.023031349070632364,0.017876186344110256,-0.9951721164411866,0.023031349070632364,0.017876186344110256,0.15595282269412483,0.4387533875086502,0.01867335489230925,0.017876186344110256,952,4.202751699835062,,,,4.227427699835971,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,44,mlp_l,0.046789257452981625,0.033317291242065505,-7.234437115243573,0.046789257452981625,0.033317291242065505,0.21860999012788707,1.095650819814003,0.034976509040756505,0.033317291242065505,2561,0.9576409000437707,,,,0.9605521999765188,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,44,poly3_ridge,0.12389944599188818,0.09603167925513312,-56.74047340095859,0.12389944599188818,0.09603167925513312,0.7495088589452371,2.9427117576130932,0.096765014818738,0.09603167925513312,84,,,,,0.0018385001458227634,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,44,spline_ridge,0.0468788986640203,0.03932020614500675,-7.266019236568685,0.0468788986640203,0.03932020614500675,0.40577333738596144,0.8807337885998381,0.04077848939170785,0.03932020614500675,43,,,,,0.002610699972137809,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,45,bkan,0.02577826361262622,0.021744021673750558,-0.3423194921212527,0.02577826361262622,0.021744021673750558,0.19607619725577427,0.46726407871503695,0.022507866214606036,0.021744021673750558,1664,2.4882690000813454,80.0,0.3412858843803406,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_45\gain_threshold_voltage\bkan\model_checkpoint.pt,2.716905100038275,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,45,dkan,0.027206606401338575,0.022755691309523263,-0.4951932338150866,0.027206606401338575,0.022755691309523263,0.17136606419435457,0.4734439958633824,0.023385506651134782,0.022755691309523263,952,4.236118900123984,,,,4.260288899997249,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,45,mlp_l,0.02684479617495182,0.022876665766265347,-0.4556896605321985,0.02684479617495182,0.022876665766265347,0.22612828672302937,0.45003869003225616,0.02552006167487071,0.022876665766265347,2561,0.939421699848026,,,,0.9422359000891447,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,45,poly3_ridge,0.2306810142371659,0.15481458364453937,-106.4910437757448,0.2306810142371659,0.15481458364453937,0.999023299620829,5.747581818451804,0.15570466418975634,0.15481458364453937,84,,,,,0.0022265000734478235,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,45,spline_ridge,0.0446714662076353,0.0364655165306178,-3.030964652949412,0.0446714662076353,0.0364655165306178,0.36208233308119137,0.841321178458899,0.03688388829278197,0.0364655165306178,43,,,,,0.002268000040203333,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,46,bkan,0.023509748553683388,0.01795989126997144,0.024073454036305564,0.023509748553683388,0.01795989126997144,0.1764710863175006,0.5278958360147862,0.019727281326482903,0.01795989126997144,1664,3.2129611999262124,100.0,0.16195841133594513,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_46\gain_threshold_voltage\bkan\model_checkpoint.pt,3.445494099985808,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,46,dkan,0.02829443741216182,0.02323162979623916,-0.41358943026525297,0.02829443741216182,0.02323162979623916,0.2358659817338708,0.5032659800251925,0.024344095552338553,0.02323162979623916,952,4.267824900103733,,,,4.29213079996407,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,46,mlp_l,0.03700909498570457,0.03060347409988684,-1.4184554573328878,0.03700909498570457,0.03060347409988684,0.3116886608772953,0.6687394629527333,0.03349479288171525,0.03060347409988684,2561,0.8832367998547852,,,,0.8856303000357002,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,46,poly3_ridge,0.7226317780973663,0.41487289888594725,-921.0517041897787,0.7226317780973663,0.41487289888594725,0.6452950692769592,15.261945563914487,0.41748540302599113,0.41487289888594725,84,,,,,0.0016556000337004662,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,46,spline_ridge,0.06686994078142945,0.05465637299095749,-6.895561853285869,0.06686994078142945,0.05465637299095749,0.3668270114369564,1.3600023797523595,0.05582950250992226,0.05465637299095749,43,,,,,0.0017522000707685947,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,47,bkan,0.0125733270076336,0.010633134153669177,0.01259048229801396,0.0125733270076336,0.010633134153669177,0.11079530103529642,0.21290361501441643,0.01161810540978193,0.010633134153669177,1664,2.557700000004843,80.0,0.8033053278923035,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_47\gain_threshold_voltage\bkan\model_checkpoint.pt,2.7866663997992873,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,47,dkan,0.012560442663310026,0.01006822422372644,0.014613114143287365,0.012560442663310026,0.01006822422372644,0.07653458631653934,0.24757686204588544,0.011263249209050821,0.01006822422372644,952,4.202593800146133,,,,4.22646819986403,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,47,mlp_l,0.03231823843066916,0.02524925269579459,-5.5236739747657,0.03231823843066916,0.02524925269579459,0.269383556376386,0.6239129438820838,0.026864230402401733,0.02524925269579459,2561,0.9137967000715435,,,,0.9164260998368263,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,47,poly3_ridge,0.24945158484240715,0.17317505149616907,-387.6596205893181,0.24945158484240715,0.17317505149616907,0.9842828861160624,5.217998469721801,0.17364658897163715,0.17317505149616907,84,,,,,0.0015912000089883804,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,47,spline_ridge,0.052729611413066695,0.038953379186996706,-16.366249214591097,0.052729611413066695,0.038953379186996706,0.2701994759603895,1.0085267269040494,0.03963775920418586,0.038953379186996706,43,,,,,0.0017558999825268984,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,48,bkan,0.025678829839781706,0.02192290898360927,-0.1014173722569447,0.025678829839781706,0.02192290898360927,0.20031895720590193,0.49597426234107966,0.023362684450034484,0.02192290898360927,1664,2.542322900146246,80.0,0.7139644026756287,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_48\gain_threshold_voltage\bkan\model_checkpoint.pt,2.7865842999890447,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,48,dkan,0.030692728542238874,0.025992377663017985,-0.5735206979012577,0.030692728542238874,0.025992377663017985,0.2435219527477222,0.6190139931534637,0.02690539449694236,0.025992377663017985,952,4.231344799976796,,,,4.253280499950051,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,48,mlp_l,0.03946295067711679,0.03297169359541452,-1.6012408922731134,0.03946295067711679,0.03297169359541452,0.29485864108773946,0.7028651339974796,0.03487590929399858,0.03297169359541452,2561,0.8762628000695258,,,,0.879117000149563,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,48,poly3_ridge,0.049375308897360394,0.03836341069973315,-3.0721251282432203,0.049375308897360394,0.03836341069973315,0.43522888988767805,0.9560026902610024,0.040830915769796104,0.03836341069973315,84,,,,,0.0016588999424129725,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,48,spline_ridge,0.04773700805056867,0.03964999609718156,-2.806377476980028,0.04773700805056867,0.03964999609718156,0.3577521466098714,0.8219207811858229,0.04116108934968931,0.03964999609718156,43,,,,,0.0018138999585062265,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,49,bkan,0.013371548440420843,0.011725521019507301,-0.013310925164736531,0.013371548440420843,0.011725521019507301,0.11635252724925085,0.2343105519447463,0.012608511059741308,0.011725521019507301,1664,2.544507300015539,80.0,1.0220081806182861,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_49\gain_threshold_voltage\bkan\model_checkpoint.pt,2.776769299991429,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,49,dkan,0.022673014336451778,0.018821553691114934,-1.9133847756775482,0.022673014336451778,0.018821553691114934,0.17571382945416414,0.4305067848317405,0.020040977230466932,0.018821553691114934,952,4.229768899967894,,,,4.254915499826893,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,49,mlp_l,0.0405512702206251,0.030701120225727907,-8.319406300666627,0.0405512702206251,0.030701120225727907,0.24608265326395884,0.8497633217289671,0.0324265111256306,0.030701120225727907,2561,0.8975068000145257,,,,0.900290499906987,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,49,poly3_ridge,0.08058969897104987,0.06809004197218393,-35.80767522458034,0.08058969897104987,0.06809004197218393,0.7994735035579348,1.3632575727259906,0.06914464417989169,0.06809004197218393,84,,,,,0.001689600059762597,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,49,spline_ridge,0.03812184995151725,0.0327710307700072,-7.2362070614067004,0.03812184995151725,0.0327710307700072,0.3688789654327741,0.6261969556570204,0.03387717934772849,0.0327710307700072,43,,,,,0.00173510005697608,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,50,bkan,0.02010351370277739,0.015616666669490353,-0.24373774547180416,0.02010351370277739,0.015616666669490353,0.13503371139438494,0.35731447616516504,0.017194455944390116,0.015616666669490353,1664,3.7607092999387532,120.0,0.07883395999670029,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_50\gain_threshold_voltage\bkan\model_checkpoint.pt,3.9904344000387937,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,50,dkan,0.096271940273054,0.05466773853009599,-27.522285553960817,0.096271940273054,0.05466773853009599,0.25989658828804224,2.0600790999163174,0.05913301467515422,0.05466773853009599,952,4.232248399872333,,,,4.256980499951169,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,50,mlp_l,0.04576391281307863,0.03760545517519498,-5.445122454951724,0.04576391281307863,0.03760545517519498,0.39137027669292535,0.7967821941110107,0.03880961770870381,0.03760545517519498,2561,0.9164273000787944,,,,0.9190378000494093,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,50,poly3_ridge,0.07488002173939466,0.06365886808163801,-16.25507287230451,0.07488002173939466,0.06365886808163801,0.7007282648988242,1.3972934733190923,0.06391353518759404,0.06365886808163801,84,,,,,0.0018362000118941069,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,50,spline_ridge,0.03413098644635026,0.026398342244658535,-2.5849454761485657,0.03413098644635026,0.026398342244658535,0.20681256328324724,0.750411525794416,0.027118655799125438,0.026398342244658535,43,,,,,0.001831799978390336,False,51,8,11,8,101,16
APD_V_M10,gain_threshold_voltage,False,51,bkan,0.019667240668174473,0.01611427718490488,-0.2767668010942801,0.019667240668174473,0.01611427718490488,0.1246223310919446,0.42462873294190095,0.01649656896914171,0.01611427718490488,1664,3.1835384001024067,100.0,0.5828651189804077,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_51\gain_threshold_voltage\bkan\model_checkpoint.pt,3.41294729989022,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,51,dkan,0.019277404676096014,0.017403641190915864,-0.22665333940646826,0.019277404676096014,0.017403641190915864,0.2051493551272384,0.30342118629170656,0.01821902894878666,0.017403641190915864,952,4.2071319001261145,,,,4.232307499973103,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,51,mlp_l,0.02072436610719552,0.01736461717362181,-0.4177094308995615,0.02072436610719552,0.01736461717362181,0.14020113502689677,0.4309002246868466,0.01806670693773041,0.01736461717362181,2561,0.8754543999675661,,,,0.8782644998282194,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,51,poly3_ridge,0.1306225076873695,0.08606296903886457,-55.3197542471896,0.1306225076873695,0.08606296903886457,0.4970008332087883,3.4257448416018916,0.08641660161586576,0.08606296903886457,84,,,,,0.0015784997958689928,False,51,8,11,8,102,16
APD_V_M10,gain_threshold_voltage,False,51,spline_ridge,0.07199864973566514,0.04720591264105578,-16.110922347994283,0.07199864973566514,0.04720591264105578,0.3551658985009039,1.9373789931242178,0.047678929712077295,0.04720591264105578,43,,,,,0.0017991000786423683,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,42,bkan,0.03639217200119026,0.024850850131821978,-0.2574663311789436,0.03639217200119026,0.024850850131821978,0.16747991618689023,0.7147458649102458,0.027880048288406952,0.024850850131821978,1664,10.18824930000119,300.0,-0.09432649612426758,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_42\breakdown_voltage\bkan\model_checkpoint.pt,10.417963000014424,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,42,dkan,0.0634384690584281,0.044037157570115615,-2.8210770947538744,0.0634384690584281,0.044037157570115615,0.1816104213011799,1.3157613141302407,0.04772771673634019,0.044037157570115615,952,4.251490699825808,,,,4.274875500006601,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,42,mlp_l,0.05240814049819552,0.0382247615125898,-1.6078218158252064,0.05240814049819552,0.0382247615125898,0.2343981944531322,1.1791398280101066,0.04387882095006286,0.0382247615125898,2561,0.9217970999889076,,,,0.9247065999079496,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,42,poly3_ridge,0.7204267295704178,0.387737556591374,-491.7879145265456,0.7204267295704178,0.387737556591374,1.6548521388559756,18.4852249969689,0.3937345127887118,0.387737556591374,84,,,,,0.0018928998615592718,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,42,spline_ridge,0.14081313807435428,0.1263499745909008,-17.82637767233347,0.14081313807435428,0.1263499745909008,1.1850279624813327,2.216381346979095,0.12756160529399205,0.1263499745909008,43,,,,,0.0018609999679028988,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,43,bkan,0.1456281426606265,0.05605092689769142,-0.0756460777735688,0.1456281426606265,0.05605092689769142,0.16302204668465364,1.8628707111234062,0.06833514072137334,0.05605092689769142,1664,2.513582000043243,80.0,0.9491389393806458,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_43\breakdown_voltage\bkan\model_checkpoint.pt,2.748650799971074,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,43,dkan,0.14545601005558476,0.05674236389651521,-0.07310475118480597,0.14545601005558476,0.05674236389651521,0.16722098092196977,1.8873898908322913,0.06965947169342607,0.05674236389651521,952,4.142007499933243,,,,4.166659499984235,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,43,mlp_l,0.16453027265375872,0.08509165681041253,-0.37299960292139,0.16453027265375872,0.08509165681041253,0.3410171500756326,2.7343069454179387,0.09828522623477451,0.08509165681041253,2561,0.884463099995628,,,,0.8872163000050932,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,43,poly3_ridge,0.1920865819635189,0.1225952581156724,-0.8714267552375778,0.1920865819635189,0.1225952581156724,0.7503411468061797,3.337830985679134,0.1345202895769801,0.1225952581156724,84,,,,,0.001580800162628293,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,43,spline_ridge,0.15347810980338678,0.07029301667537902,-0.1947352035943095,0.15347810980338678,0.07029301667537902,0.23485254737541922,2.1948342630698665,0.08184151138456033,0.07029301667537902,43,,,,,0.0016518000047653913,False,51,8,11,8,101,16
APD_V_br,breakdown_voltage,False,44,bkan,0.028804813998258953,0.0206167485610238,-0.37573351910438,0.028804813998258953,0.0206167485610238,0.13483139275211012,0.6399841371616288,0.023485478527703062,0.0206167485610238,1664,9.63256309996359,300.0,-0.128612220287323,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_44\breakdown_voltage\bkan\model_checkpoint.pt,9.863936299923807,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,44,dkan,0.04484457486619931,0.02977486142790342,-2.334448320151866,0.04484457486619931,0.02977486142790342,0.16204481681172847,0.7822207032127226,0.03186681906981852,0.02977486142790342,952,4.205676699988544,,,,4.230290599865839,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,44,mlp_l,0.08552575028356613,0.04810040323383924,-11.12824478972618,0.08552575028356613,0.04810040323383924,0.2051240451794501,1.4120802622226218,0.05791156299251937,0.04810040323383924,2561,0.9246135998982936,,,,0.927285399986431,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,44,poly3_ridge,0.31419774902463055,0.20728486182874029,-162.68553683559583,0.31419774902463055,0.20728486182874029,0.9774311722129433,6.63106985630031,0.21218116231690165,0.20728486182874029,84,,,,,0.0016880999319255352,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,44,spline_ridge,0.06076614788513078,0.052360276643521275,-5.1224829005282135,0.06076614788513078,0.052360276643521275,0.4579078073782756,1.0318415586311533,0.05374189100265869,0.052360276643521275,43,,,,,0.0017598001286387444,False,51,8,11,8,102,16
APD_V_br,breakdown_voltage,False,45,bkan,0.033848672758780535,0.02706012250603207,-0.29687087061366446,0.033848672758780535,0.02706012250603207,0.2336925309438211,0.6560535237919012,0.029655482945311007,0.02706012250603207,1664,2.5126337001565844,80.0,-0.0958319753408432,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_45\breakdown_voltage\bkan\model_checkpoint.pt,2.7517547998577356,False,51,8,11,8,101,16
