task,seed,model,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,reused,reuse_source,wall_time_s,train_groups,validation_groups,calibration_groups,test_groups
AC_Response,46,autopinn,0.13882106083881354,0.11314717604359403,0.9967869018317153,0.13882106083881354,0.11314717604359403,11.37349936446758,1389.0898549874232,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/AC_Response/autopinn/test_predictions.csv,0.03112372500000049,104,16,24,16
AC_Response,46,curve_lut,0.0409296893741732,0.02501970680539034,0.9997206876272117,0.0409296893741732,0.02501970680539034,1.3388823291789227,5.045957192173109,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/AC_Response/curve_lut/test_predictions.csv,0.031661843999998496,104,16,24,16
AC_Response,47,bkan,0.0862400573169728,0.03886722343257549,0.9987612943728121,0.0862400573169728,0.03886722343257549,1.9051977592848874,116.64322091615738,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/AC_Response/bkan/test_predictions.csv,0.03645286999999087,104,16,24,16
AC_Response,47,dkan,0.16118150474724874,0.08095276869120231,0.9956730642211998,0.16118150474724874,0.08095276869120231,3.925452773024521,761.5689447052117,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/AC_Response/dkan/test_predictions.csv,0.031107996000002913,104,16,24,16
AC_Response,47,mlp_l,0.18041184827878928,0.1447337130622593,0.9945789907402361,0.18041184827878928,0.1447337130622593,13.780167667963127,1488.8592878364166,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/AC_Response/mlp_l/test_predictions.csv,0.03239523900001018,104,16,24,16
AC_Response,47,spline_ridge,0.12267982716110488,0.09170797998078739,0.9974933347037325,0.12267982716110488,0.09170797998078739,6.286485870752346,4405.1509240730675,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/AC_Response/spline_ridge/test_predictions.csv,0.03137427199999365,104,16,24,16
AC_Response,47,gmls,0.19932523736182953,0.0860364771846759,0.9933827945705711,0.19932523736182953,0.0860364771846759,6.04075127541808,1978.8369837208195,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/AC_Response/gmls/test_predictions.csv,0.031551665000009166,104,16,24,16
AC_Response,47,autopinn,0.21362427236514966,0.1733117989630187,0.9923993413165056,0.21362427236514966,0.1733117989630187,16.646620552816422,3125.287043464655,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/AC_Response/autopinn/test_predictions.csv,0.03210544099999879,104,16,24,16
AC_Response,47,curve_lut,0.06531886117550412,0.031140016356300707,0.9992893966573112,0.06531886117550412,0.031140016356300707,1.474627525924497,4.551544630960266,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/AC_Response/curve_lut/test_predictions.csv,0.033320348999993143,104,16,24,16
AC_Response,48,bkan,0.05196485047710775,0.026806609538133488,0.9995473652119643,0.05196485047710775,0.026806609538133488,1.5642785805394674,128.8035113658196,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/AC_Response/bkan/test_predictions.csv,0.03644183999999484,104,16,24,16
AC_Response,48,dkan,0.1505915246827113,0.07398735482749892,0.9961987220525904,0.1505915246827113,0.07398735482749892,2.8542082835949776,1976.9361181864422,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/AC_Response/dkan/test_predictions.csv,0.03191087499999412,104,16,24,16
AC_Response,48,mlp_l,0.17643649482716747,0.14633679550067138,0.9947819839818595,0.17643649482716747,0.14633679550067138,14.40573789723426,2349.736403873189,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/AC_Response/mlp_l/test_predictions.csv,0.032027709000004734,104,16,24,16
AC_Response,48,spline_ridge,0.1100263840508379,0.08796141964735225,0.9979708121833534,0.1100263840508379,0.08796141964735225,5.49721361159043,4649.242138349071,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/AC_Response/spline_ridge/test_predictions.csv,0.03189639400000033,104,16,24,16
AC_Response,48,gmls,0.10384657015106577,0.08102318099246533,0.9981923561006527,0.10384657015106577,0.08102318099246533,5.517089042383615,4007.9210505195106,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/AC_Response/gmls/test_predictions.csv,0.03176352200000565,104,16,24,16
AC_Response,48,autopinn,0.15156488619284583,0.12070222309313923,0.9961494234569993,0.15156488619284583,0.12070222309313923,11.708958354299948,1192.9420222542012,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/AC_Response/autopinn/test_predictions.csv,0.031152713000011545,104,16,24,16
AC_Response,48,curve_lut,0.048056391530313707,0.02712174160540052,0.9996128931290008,0.048056391530313707,0.02712174160540052,1.210274231641078,6.128055110850199,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/AC_Response/curve_lut/test_predictions.csv,0.03146499199999653,104,16,24,16
AC_Response,49,bkan,0.09624483322879483,0.04547337010127588,0.9984586208279672,0.09624483322879483,0.04547337010127588,2.231354341032014,132.9404560818375,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/AC_Response/bkan/test_predictions.csv,0.035161595000005264,104,16,24,16
AC_Response,49,dkan,0.1422546545584677,0.07825225401188315,0.996632655044507,0.1422546545584677,0.07825225401188315,3.96952610999967,546.7455059658347,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/AC_Response/dkan/test_predictions.csv,0.03186704099999815,104,16,24,16
AC_Response,49,mlp_l,0.17676422997135002,0.13945587716166138,0.9948007175740203,0.17676422997135002,0.13945587716166138,13.70631252889492,1417.1800834227884,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/AC_Response/mlp_l/test_predictions.csv,0.03203154400000585,104,16,24,16
AC_Response,49,spline_ridge,0.1262435099098307,0.09578035116036301,0.9973480046464037,0.1262435099098307,0.09578035116036301,6.09050784870116,4500.568592935019,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/AC_Response/spline_ridge/test_predictions.csv,0.03039791700000194,104,16,24,16
AC_Response,49,gmls,0.1276502350500568,0.08377469216195697,0.9972885732563499,0.1276502350500568,0.08377469216195697,6.611659902893582,2915.151078733064,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/AC_Response/gmls/test_predictions.csv,0.030954456999992885,104,16,24,16
AC_Response,49,autopinn,0.1786770527346077,0.1430214648916559,0.994687582507498,0.1786770527346077,0.1430214648916559,13.67059553681521,1784.959374201815,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/AC_Response/autopinn/test_predictions.csv,0.031400451999999746,104,16,24,16
AC_Response,49,curve_lut,0.06320246006138176,0.03454429019828018,0.9993353047069269,0.06320246006138176,0.03454429019828018,1.916392628021491,6.261119063702422,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_49/AC_Response/curve_lut/test_predictions.csv,0.033698296000011396,104,16,24,16
AC_Response,50,bkan,0.05737559434645254,0.03208054258182415,0.9994394322321339,0.05737559434645254,0.03208054258182415,2.095703689086684,268.126297295878,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/AC_Response/bkan/test_predictions.csv,0.04328124200000616,104,16,24,16
AC_Response,50,dkan,0.13366662382153535,0.07911293158957446,0.9969575763717976,0.13366662382153535,0.07911293158957446,4.121062863956416,1495.746832028057,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/AC_Response/dkan/test_predictions.csv,0.033687603000004174,104,16,24,16
AC_Response,50,mlp_l,0.17445014755283575,0.1422553999005263,0.9948177732697792,0.17445014755283575,0.1422553999005263,14.02719480688886,1998.5201965032434,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/AC_Response/mlp_l/test_predictions.csv,0.035608533999990755,104,16,24,16
AC_Response,50,spline_ridge,0.11120303043893909,0.08886660404328975,0.9978942492068115,0.11120303043893909,0.08886660404328975,5.972700826186076,3907.804603309876,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/AC_Response/spline_ridge/test_predictions.csv,0.034635229999992134,104,16,24,16
AC_Response,50,gmls,0.11903097038380483,0.07979223969138298,0.9975873535987226,0.11903097038380483,0.07979223969138298,6.413207934540976,1972.817083931797,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/AC_Response/gmls/test_predictions.csv,0.034963549000011085,104,16,24,16
AC_Response,50,autopinn,0.18148778635852186,0.15046462797208413,0.9943912183290092,0.18148778635852186,0.15046462797208413,12.84352682203269,3500.696496154079,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/AC_Response/autopinn/test_predictions.csv,0.03305296999999996,104,16,24,16
AC_Response,50,curve_lut,0.0527185903071904,0.030220857663308176,0.9995267383589544,0.0527185903071904,0.030220857663308176,1.5481080286310716,6.918625157686492,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_50/AC_Response/curve_lut/test_predictions.csv,0.03355275799999902,104,16,24,16
AC_Response,51,bkan,0.05445062544683614,0.03150316925992464,0.9995023490423988,0.05445062544683614,0.03150316925992464,2.117885702915742,208.22586240963213,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/AC_Response/bkan/test_predictions.csv,0.046710123000011095,104,16,24,16
AC_Response,51,dkan,0.114104431580156,0.06798722819119095,0.9978146342995212,0.114104431580156,0.06798722819119095,3.3706313561031167,1050.339234539713,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/AC_Response/dkan/test_predictions.csv,0.03218586799999912,104,16,24,16
AC_Response,51,mlp_l,0.17775890874827713,0.1454141656043673,0.9946962645933777,0.17775890874827713,0.1454141656043673,14.464578724077356,2055.922114265461,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/AC_Response/mlp_l/test_predictions.csv,0.032652941999998575,104,16,24,16
AC_Response,51,spline_ridge,0.1056088054617415,0.0853478256289762,0.9981279417429784,0.1056088054617415,0.0853478256289762,5.7430538902671415,4508.769537376723,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/AC_Response/spline_ridge/test_predictions.csv,0.03324788399999079,104,16,24,16
AC_Response,51,gmls,0.47089445664126733,0.1390527466959308,0.9627808667862365,0.47089445664126733,0.1390527466959308,6.100125065593268,2225.8624763118733,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/AC_Response/gmls/test_predictions.csv,0.032085235000010925,104,16,24,16
AC_Response,51,autopinn,0.18690248011419272,0.15096029584145051,0.9941366039860202,0.18690248011419272,0.15096029584145051,13.437653799721211,4271.83869956598,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/AC_Response/autopinn/test_predictions.csv,0.032599735000005126,104,16,24,16
AC_Response,51,curve_lut,0.04231533755255675,0.025646666565043694,0.9996994513939398,0.04231533755255675,0.025646666565043694,1.2517254319421909,4.998677149815942,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_51/AC_Response/curve_lut/test_predictions.csv,0.034481568000003904,104,16,24,16
Capacitance,42,bkan,2.0524712731316513e-16,9.017568449532095e-17,0.9963754337909063,2.0524712731316513e-16,9.017568449532095e-17,0.035087187257641456,1.9341904003796526,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/Capacitance/bkan/test_predictions.csv,0.13809014599999614,104,16,24,16
Capacitance,42,dkan,4.61362402122579e-16,2.191266987512937e-16,0.981685871299337,4.61362402122579e-16,2.191266987512937e-16,0.18934563677868443,5.036210489575817,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/Capacitance/dkan/test_predictions.csv,0.1366545740000049,104,16,24,16
Capacitance,42,mlp_l,5.131580438950923e-16,3.848721777495942e-16,0.9773429092284787,5.131580438950923e-16,3.848721777495942e-16,1.0048114168239,3.3397780048256824,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/Capacitance/mlp_l/test_predictions.csv,0.13665004599999975,104,16,24,16
Capacitance,42,spline_ridge,3.709193636997315e-16,1.9345198869214692e-16,0.9881624759377089,3.709193636997315e-16,1.9345198869214692e-16,0.30644227645676825,2.589192155640193,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/Capacitance/spline_ridge/test_predictions.csv,0.13708637199999885,104,16,24,16
Capacitance,42,gmls,6.841320055925153e-16,4.541289321847209e-16,0.9597299953809467,6.841320055925153e-16,4.541289321847209e-16,1.0284925047177527,6.865058915757841,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/Capacitance/gmls/test_predictions.csv,0.13430765500000064,104,16,24,16
Capacitance,42,autopinn,3.1817608726373146e-16,2.2372690733333854e-16,0.9912896233230971,3.1817608726373146e-16,2.2372690733333854e-16,0.5543599723686995,2.0873339296128495,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/Capacitance/autopinn/test_predictions.csv,0.1375213320000057,104,16,24,16
Capacitance,42,curve_lut,9.418514612593877e-16,6.725818694234488e-16,0.9236750208302321,9.418514612593877e-16,6.725818694234488e-16,1.4944501148250555,10.247317529407164,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_42/Capacitance/curve_lut/test_predictions.csv,0.14066070599999136,104,16,24,16
Capacitance,43,bkan,5.680013140327073e-17,2.3839337806100947e-17,0.9997012345196159,5.680013140327073e-17,2.3839337806100947e-17,0.021914471383874416,0.35136912547837074,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/Capacitance/bkan/test_predictions.csv,0.13801748099999145,104,16,24,16
Capacitance,43,dkan,1.7477109845091557e-16,1.1755426116598102e-16,0.9971714037056331,1.7477109845091557e-16,1.1755426116598102e-16,0.3041821718365798,1.1107724834544663,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/Capacitance/dkan/test_predictions.csv,0.13768994299999804,104,16,24,16
Capacitance,43,mlp_l,4.2462351343994827e-16,2.9559269246437765e-16,0.9833029473975324,4.2462351343994827e-16,2.9559269246437765e-16,0.6906424138659386,2.9121690847083928,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/Capacitance/mlp_l/test_predictions.csv,0.1375140570000042,104,16,24,16
Capacitance,43,spline_ridge,2.5379609711255374e-16,1.4176965334306593e-16,0.9940351213212494,2.5379609711255374e-16,1.4176965334306593e-16,0.31570647759331905,1.4648702684107675,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/Capacitance/spline_ridge/test_predictions.csv,0.1406622249999998,104,16,24,16
Capacitance,43,gmls,5.199859294221618e-16,4.335953189887797e-16,0.9749611187531567,5.199859294221618e-16,4.335953189887797e-16,1.5606802205808725,3.160379808927882,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/Capacitance/gmls/test_predictions.csv,0.13390697799999884,104,16,24,16
Capacitance,43,autopinn,3.0919994080594727e-16,2.0876521559707927e-16,0.9911465907367651,3.0919994080594727e-16,2.0876521559707927e-16,0.49991386795843606,2.1865531952809807,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/Capacitance/autopinn/test_predictions.csv,0.13602678800000945,104,16,24,16
Capacitance,43,curve_lut,6.562000823859491e-16,5.382092582766608e-16,0.9601246693220029,6.562000823859491e-16,5.382092582766608e-16,1.6202011946346577,4.000144299836412,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_43/Capacitance/curve_lut/test_predictions.csv,0.13407234099999243,104,16,24,16
Capacitance,44,bkan,3.410624072170792e-17,1.5372571347822616e-17,0.999881341243255,3.410624072170792e-17,1.5372571347822616e-17,0.01894340902085821,0.2111527768056882,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/Capacitance/bkan/test_predictions.csv,0.13377080899999783,104,16,24,16
Capacitance,44,dkan,1.7313525955932204e-16,1.2645609878001813e-16,0.9969422418496043,1.7313525955932204e-16,1.2645609878001813e-16,0.34379312966452447,1.02096702145361,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/Capacitance/dkan/test_predictions.csv,0.1319404999999989,104,16,24,16
Capacitance,44,mlp_l,4.104062568622814e-16,2.8410394840780456e-16,0.9828185412363362,4.104062568622814e-16,2.8410394840780456e-16,0.6491774373744268,2.829264244184989,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/Capacitance/mlp_l/test_predictions.csv,0.1380085250000036,104,16,24,16
Capacitance,44,spline_ridge,2.439411328881825e-16,1.3471001480750729e-16,0.9939298117390462,2.439411328881825e-16,1.3471001480750729e-16,0.2952937708119141,1.2356989833545742,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/Capacitance/spline_ridge/test_predictions.csv,0.1357328510000002,104,16,24,16
Capacitance,44,gmls,3.6305904070143165e-16,2.8493843650898386e-16,0.9865542014778462,3.6305904070143165e-16,2.8493843650898386e-16,0.8618382222482208,2.0947652864594954,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/Capacitance/gmls/test_predictions.csv,0.1314823019999949,104,16,24,16
Capacitance,44,autopinn,2.742593797744716e-16,1.9664536915718088e-16,0.9923271789970766,2.742593797744716e-16,1.9664536915718088e-16,0.5042329366797054,1.8030809442962001,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/Capacitance/autopinn/test_predictions.csv,0.13409952300000327,104,16,24,16
Capacitance,44,curve_lut,6.127747250810235e-16,5.194549895966274e-16,0.9616969131432663,6.127747250810235e-16,5.194549895966274e-16,1.591146637044566,3.9014843364116087,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_44/Capacitance/curve_lut/test_predictions.csv,0.1349473509999939,104,16,24,16
Capacitance,45,bkan,5.0848572115389825e-17,1.706231843256871e-17,0.9997689906418396,5.0848572115389825e-17,1.706231843256871e-17,0.016021170292774892,0.22021706891352535,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/Capacitance/bkan/test_predictions.csv,0.13382833900000435,104,16,24,16
Capacitance,45,dkan,1.8210322347371646e-16,1.0976354905639451e-16,0.9970371660223516,1.8210322347371646e-16,1.0976354905639451e-16,0.259727311174751,0.9530616938547462,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/Capacitance/dkan/test_predictions.csv,0.13546749300000727,104,16,24,16
Capacitance,45,mlp_l,4.424887246536911e-16,3.064715002813983e-16,0.9825065097691209,4.424887246536911e-16,3.064715002813983e-16,0.7040441472367083,2.988154631424547,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/Capacitance/mlp_l/test_predictions.csv,0.1325954619999976,104,16,24,16
Capacitance,45,spline_ridge,2.8504342512204365e-16,1.5927776663515705e-16,0.9927407106838273,2.8504342512204365e-16,1.5927776663515705e-16,0.34256390489113747,1.5644354130003228,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/Capacitance/spline_ridge/test_predictions.csv,0.13523382900000058,104,16,24,16
Capacitance,45,gmls,4.840871485538768e-16,3.9987162964954976e-16,0.9790627732721489,4.840871485538768e-16,3.9987162964954976e-16,1.1626488967017714,3.2956871058705444,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/Capacitance/gmls/test_predictions.csv,0.13064468599999657,104,16,24,16
Capacitance,45,autopinn,3.3432229633029323e-16,2.1801462559135353e-16,0.9900137431551606,3.3432229633029323e-16,2.1801462559135353e-16,0.5299316640087496,2.038675941529712,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/Capacitance/autopinn/test_predictions.csv,0.13808185700000308,104,16,24,16
Capacitance,45,curve_lut,7.128651556695132e-16,5.691740667721963e-16,0.9545967622411198,7.128651556695132e-16,5.691740667721963e-16,1.6559108257786106,4.944487300938353,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_45/Capacitance/curve_lut/test_predictions.csv,0.13743984200000625,104,16,24,16
Capacitance,46,bkan,5.993833961054453e-17,2.1949480541322734e-17,0.9996937680890603,5.993833961054453e-17,2.1949480541322734e-17,0.021390940508336728,0.28106437458710964,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/Capacitance/bkan/test_predictions.csv,0.1355291519999895,104,16,24,16
Capacitance,46,dkan,1.950337633014387e-16,1.2104119176459541e-16,0.9967576445028953,1.950337633014387e-16,1.2104119176459541e-16,0.2576798892161176,1.1888384066453612,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/Capacitance/dkan/test_predictions.csv,0.13581197499999575,104,16,24,16
Capacitance,46,mlp_l,4.3557140919791975e-16,3.0488891389969623e-16,0.9838281479949407,4.3557140919791975e-16,3.0488891389969623e-16,0.7382500882366814,2.926153523105175,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/Capacitance/mlp_l/test_predictions.csv,0.1529636719999985,104,16,24,16
Capacitance,46,spline_ridge,2.649736049322782e-16,1.5083275270132492e-16,0.9940152466457279,2.649736049322782e-16,1.5083275270132492e-16,0.3261491313967896,1.5750662599182146,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/Capacitance/spline_ridge/test_predictions.csv,0.1464291159999931,104,16,24,16
Capacitance,46,gmls,5.8196988735136755e-16,4.942608227059226e-16,0.9711303143135145,5.8196988735136755e-16,4.942608227059226e-16,1.6932312675103325,3.4147464098902267,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/Capacitance/gmls/test_predictions.csv,0.1383678980000127,104,16,24,16
Capacitance,46,autopinn,3.204757632407865e-16,2.256839800756616e-16,0.9912454987462563,3.204757632407865e-16,2.256839800756616e-16,0.5582786347367599,2.084061881965763,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/Capacitance/autopinn/test_predictions.csv,0.1394322009999911,104,16,24,16
Capacitance,46,curve_lut,8.881508963173411e-16,7.646304930174553e-16,0.9327620374310691,8.881508963173411e-16,7.646304930174553e-16,2.4138227975844253,5.427161815112455,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_46/Capacitance/curve_lut/test_predictions.csv,0.1426386990000026,104,16,24,16
Capacitance,47,bkan,5.83981748414093e-17,2.2189860140077215e-17,0.9996985291582159,5.83981748414093e-17,2.2189860140077215e-17,0.018451760898683715,0.3440774886358871,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/Capacitance/bkan/test_predictions.csv,0.13821463600000072,104,16,24,16
Capacitance,47,dkan,2.8102655341317e-16,1.5528424716525492e-16,0.9930186167482005,2.8102655341317e-16,1.5528424716525492e-16,0.35704610838026263,1.3881273388346163,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/Capacitance/dkan/test_predictions.csv,0.13545877800000028,104,16,24,16
Capacitance,47,mlp_l,4.368508319539946e-16,2.9773834822028886e-16,0.9831300770189402,4.368508319539946e-16,2.9773834822028886e-16,0.6744207213557515,2.9503061418906142,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/Capacitance/mlp_l/test_predictions.csv,0.13829214999999806,104,16,24,16
Capacitance,47,spline_ridge,2.7093176140612733e-16,1.4436588892717593e-16,0.9935111668586364,2.7093176140612733e-16,1.4436588892717593e-16,0.2853152894667369,1.4125489780557383,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/Capacitance/spline_ridge/test_predictions.csv,0.14119300000000123,104,16,24,16
Capacitance,47,gmls,4.56477236509609e-16,3.4423346375487367e-16,0.9815801955274942,4.56477236509609e-16,3.4423346375487367e-16,0.8515838267161768,2.7466825860277373,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/Capacitance/gmls/test_predictions.csv,0.13575843600000326,104,16,24,16
Capacitance,47,autopinn,3.7866904920781836e-16,2.618679299223443e-16,0.9873244625140903,3.7866904920781836e-16,2.618679299223443e-16,0.6589699897375932,2.4341968084306607,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/Capacitance/autopinn/test_predictions.csv,0.1372562660000085,104,16,24,16
Capacitance,47,curve_lut,7.759200921807962e-16,5.700656733342534e-16,0.9467792780672654,7.759200921807962e-16,5.700656733342534e-16,1.121008716495918,5.923607473191559,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_47/Capacitance/curve_lut/test_predictions.csv,0.1401262239999994,104,16,24,16
Capacitance,48,bkan,4.9712228536064143e-17,1.9810743176376117e-17,0.9997805409820656,4.9712228536064143e-17,1.9810743176376117e-17,0.015284906394237017,0.2827105393535606,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/Capacitance/bkan/test_predictions.csv,0.1391679769999996,104,16,24,16
Capacitance,48,dkan,2.658515130288681e-16,1.460681590066647e-16,0.9937236776717864,2.658515130288681e-16,1.460681590066647e-16,0.369689408071292,0.9718222808288692,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/Capacitance/dkan/test_predictions.csv,0.1366048019999937,104,16,24,16
Capacitance,48,mlp_l,4.749261553718157e-16,3.285067640215456e-16,0.9799700833358519,4.749261553718157e-16,3.285067640215456e-16,0.7462423498527824,3.182557074539996,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/Capacitance/mlp_l/test_predictions.csv,0.13766990700000292,104,16,24,16
Capacitance,48,spline_ridge,2.7052600430315554e-16,1.5267000193365486e-16,0.993501022962199,2.7052600430315554e-16,1.5267000193365486e-16,0.32075774032448234,1.4891815043622494,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/Capacitance/spline_ridge/test_predictions.csv,0.1411069910000009,104,16,24,16
Capacitance,48,gmls,5.710476690746705e-16,4.294262559577566e-16,0.9710417913586076,5.710476690746705e-16,4.294262559577566e-16,0.925326846302001,3.784762110904569,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/Capacitance/gmls/test_predictions.csv,0.13578648399999338,104,16,24,16
Capacitance,48,autopinn,3.3590824931335884e-16,2.300912461209369e-16,0.9899799865268981,3.3590824931335884e-16,2.300912461209369e-16,0.547869367846983,2.0635076771748935,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/Capacitance/autopinn/test_predictions.csv,0.13735461400000304,104,16,24,16
Capacitance,48,curve_lut,6.420219895220907e-16,5.063848815605301e-16,0.9633961495157952,6.420219895220907e-16,5.063848815605301e-16,1.4031142843747881,5.0177692173958,True,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_pd/predictions/seed_48/Capacitance/curve_lut/test_predictions.csv,0.14237421999999356,104,16,24,16
