task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
Capacitance,dkan,teacher_distillation,polynomial,2,1e-08,36,2026,1.328086666762829e-06,1.0,1.0,1.0,1.0705884523750707e-15,0.8945160236026517,1.1112415105148355e-15,0.8896711829131821,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.va
Capacitance,dkan,teacher_distillation,polynomial,3,1e-08,120,5297,4.7103533346671614e-06,1.0,1.0,1.0,5.140431137721025e-16,0.975681293303618,5.50058804067873e-16,0.9729672461407071,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,4,1e-08,36,8619,1.670200009054194e-07,1.0,1.0,1.0,2.6892669079946124e-16,0.9932635770517256,4.884793208806465e-16,0.9786811184856294,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_4\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,6,1e-08,50,10229,1.4819333446212114e-07,1.0,1.0,1.0,2.6428530026902855e-16,0.9934940975503561,5.031165632513942e-16,0.9773843393058397,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_6\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,8,1e-08,64,11772,1.6050999984145166e-07,1.0,1.0,1.0,2.641872573753836e-16,0.9934989236923103,5.041114958522662e-16,0.9772948041638091,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\additive_spline_8\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,1,1e-08,8,936,1.8845666587973634e-07,1.0,1.0,1.0,1.9360999266449557e-15,0.6508459628174028,2.0242311638744954e-15,0.63390629352158,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,2,1e-08,36,2031,1.3133566671361525e-06,1.0,1.0,1.0,9.044054190430518e-16,0.9238117772544606,1.1131463737445257e-15,0.8892926127615821,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,3,1e-08,120,5304,4.613743332447484e-06,1.0,1.0,1.0,2.734668471539069e-16,0.9930342016473851,5.906472998225873e-16,0.9688305961951422,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\mlp_l\polynomial_3\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,4,1e-08,36,8630,1.4831333343560496e-07,1.0,1.0,1.0,,,3.1950599204116085e-16,0.9908792602399508,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\additive_spline_4\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,6,1e-08,50,10215,1.4842999905037383e-07,1.0,1.0,1.0,,,2.850433193495648e-16,0.9927407160713074,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\additive_spline_6\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,8,1e-08,64,11749,1.521033331907044e-07,1.0,1.0,1.0,,,2.7966697355541e-16,0.9930119755650932,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\additive_spline_8\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,1,1e-08,8,936,2.1747666760347783e-07,1.0,1.0,1.0,,,2.023816558930243e-15,0.6340562454827751,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\polynomial_1\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,2,1e-08,36,2022,1.2902066674238691e-06,1.0,1.0,1.0,,,1.1085312749794216e-15,0.8902086942238989,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\polynomial_2\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,3,1e-08,120,5282,4.6557333339781814e-06,1.0,1.0,1.0,,,5.3307281740107e-16,0.974611027546334,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\Capacitance\exports\Capacitance\tcad_direct\polynomial_3\formula.va
