task,sample_id,structure_group_id,bias_v,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,simulation_temperature,ge_width_scale,optical_power_W,net_photocurrent_A,_curve_id
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-6.125,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.4704695196533588e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-6.25,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.513565700969204e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-6.375,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.5598431852362694e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-6.5,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.609438394636784e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-6.625,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.6623628968326037e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-6.75,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.7189654877607173e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-6.875,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.7802899973446238e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-7.0,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.84739416189848e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-7.125,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.9210150814023737e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-7.25,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.0018810135581505e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-7.375,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.090976539557505e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-7.5,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.189637897130217e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-7.625,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.299564142219325e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-7.75,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.4226786690923666e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-7.875,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.5607771703316365e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-8.0,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.7157649818644217e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-8.125,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.8911198444912564e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-8.25,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,3.092597458648809e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-8.375,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,3.3272654949983485e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-8.5,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,3.603456356946594e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-8.625,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,3.9321406121980243e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-8.75,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,4.328823153903201e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-8.875,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,4.816102294417561e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-9.0,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,5.427896110674333e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-9.125,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,6.21733450918598e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-9.25,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,7.272544280927371e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-9.375,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,8.751248906643465e-07,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-9.5,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.096674105435983e-06,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-9.625,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,1.4639980292436836e-06,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-9.75,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,2.1862615701954845e-06,apd_structure_20260818_00038
APD_I_net,apd_20260818_00077,apd_structure_20260818_00038,-9.875,3.529172143277309e-09,4089.346553115755,620.3363071038782,302.4034960126382,1.0122644318625371,3e-07,4.21207900308615e-06,apd_structure_20260818_00038
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,0.0,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,2.7854785488393084e-10,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-0.125,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,6.569378205762484e-10,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-0.25,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,1.3859924021677774e-09,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-0.375,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,2.573049318422327e-09,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-0.5,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,4.276585447870939e-09,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-0.625,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,6.4793831575628364e-09,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-0.75,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,9.1198545109621e-09,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-0.875,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,1.2112129123989713e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-1.0,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,1.5366490054349013e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-1.125,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,1.9272350160958324e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-1.25,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,2.4759356240832283e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-1.375,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,3.2138291785768473e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-1.5,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,4.2382501044403247e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-1.625,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,5.0174988387991264e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-1.75,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,5.383439199608023e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-1.875,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,5.6571649727792654e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-2.0,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,5.8959183101778646e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-2.125,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,6.120903727882608e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-2.25,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,6.338152314776157e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-2.375,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,6.543883453614544e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-2.5,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,6.737460828236771e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-2.625,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,6.918348578103745e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-2.75,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,7.089229724930635e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-2.875,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,7.258927706810886e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-3.0,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,7.4351582591525e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-3.125,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,7.62489688307616e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-3.25,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,7.83898855540858e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-3.375,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,8.101003818539926e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-3.5,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,8.446124746419994e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-3.625,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,8.891110951991334e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-3.75,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,9.369240440057349e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-3.875,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,9.756973631407644e-08,apd_structure_20260818_00035
APD_I_net,apd_20260818_00071,apd_structure_20260818_00035,-4.0,4.719681932784466e-10,2646.788297341279,863.7909458671834,291.5051373039499,1.0097591315346437,3e-07,1.0028358855184385e-07,apd_structure_20260818_00035
