task,scenario,seed,domain,n_rows,n_groups,rmse,r2,raw_point_coverage_95,calibrated_point_coverage_95,raw_group_coverage_95,calibrated_group_coverage_95,raw_mpiw,calibrated_mpiw,mean_predictive_std,median_predictive_std,mean_epistemic_std,mean_aleatoric_std,gaussian_nll,gaussian_crps,interval_score_95,abs_error_std_spearman,aurc_abs_error
capacitance,frequency_high,42,ood_test,1280,16,1.2951240715228723e-18,0.8066142446720452,57.03125,57.03125,0.0,0.0,2.32925794889565e-18,2.32925794889565e-18,5.941984563509314e-19,5.108523329194809e-19,4.125822709024348e-19,4.2519143013354676e-19,-38.986454635030185,7.937814618870121e-19,1.1448222098419179e-17,0.43769443523830276,6.837172651354292e-19
capacitance,frequency_high,43,id_test,5120,16,1.715856003025404e-19,0.9972738404291934,100.0,100.0,100.0,100.0,2.020154792844768e-18,2.020154792844768e-18,5.153456104195837e-19,4.1903515545546263e-19,3.498252593105955e-19,3.767340975627017e-19,-41.23897500292337,1.314690923386047e-19,2.020154792844768e-18,0.3984674167882544,3.5649144188199314e-20
capacitance,frequency_high,43,ood_test,1280,16,1.1774604985510396e-18,0.8450358351969774,56.796875,56.796875,0.0,0.0,2.1288645524448703e-18,2.1288645524448703e-18,5.430776919502221e-19,4.46983040000771e-19,3.935959278093175e-19,3.7263015318076467e-19,-38.933033108403336,7.238990584168016e-19,1.0718919596154966e-17,0.264616225580582,7.496410936597738e-19
capacitance,frequency_high,44,id_test,5120,16,2.2856048494481135e-19,0.9955828104090472,100.0,100.0,100.0,100.0,1.997813300209443e-18,1.997813300209443e-18,5.096462500534295e-19,4.2347566358919294e-19,3.264759078702235e-19,3.895505432631087e-19,-41.24662963604048,1.3382576586502482e-19,1.997813300209443e-18,0.3186208992849216,3.5532286635167837e-20
capacitance,frequency_high,44,ood_test,1280,16,1.2448043488047413e-18,0.8402936968437673,58.51562500000001,58.51562500000001,0.0,0.0,2.2254153287409632e-18,2.2254153287409632e-18,5.67707992025756e-19,4.85707030214345e-19,3.9192532744793735e-19,4.0855766395507323e-19,-38.9236222824729,7.561835631114084e-19,1.1571359398260908e-17,0.311327775239731,7.195882678646982e-19
capacitance,length_high,42,id_test,5200,13,2.2515697150655164e-19,0.9946941529570121,100.0,100.0,100.0,100.0,2.0620778470255758e-18,2.2095000536283082e-18,5.260402670983613e-19,4.524328349113849e-19,3.597988847974815e-19,3.8049786435281465e-19,-41.1906731357137,1.4397830203405936e-19,2.2095000536283082e-18,0.5717615875403642,5.0291473737667934e-20
capacitance,length_high,42,ood_test,12800,32,3.0756751755641143e-19,0.9912173734687415,100.0,100.0,100.0,100.0,2.4067549046403812e-18,2.5788187863729868e-18,6.139680879184646e-19,5.337338267461389e-19,5.000486512893117e-19,3.46453758611613e-19,-40.988450178403546,1.8483388734733553e-19,2.5788187863729868e-18,0.3961214867655606,1.0583289102845107e-19
capacitance,length_high,43,id_test,5200,13,1.4319735231263572e-19,0.9978331635228092,100.0,100.0,100.0,100.0,1.90899228843327e-18,2.4185561351735874e-18,4.869878286819568e-19,4.067485546335067e-19,3.15080295427525e-19,3.699326702089127e-19,-41.28497577794372,1.238413390452875e-19,2.4185561351735874e-18,0.3794035814485183,3.7425333340340715e-20
capacitance,length_high,43,ood_test,12800,32,5.675070678578543e-19,0.9700989781710134,95.765625,99.25,93.75,93.75,2.500439436925449e-18,3.1678771975392536e-18,6.378672032973085e-19,5.568266850584581e-19,4.650636344150337e-19,4.3170184386894124e-19,-40.793846485486036,2.740174954135303e-19,3.2227352175556385e-18,0.66117006804118,1.422325325337105e-19
capacitance,length_high,44,id_test,5200,13,2.27041268530765e-19,0.9950320669619934,100.0,100.0,100.0,100.0,1.9015163729242198e-18,1.9015163729242198e-18,4.850807073786276e-19,4.064563762599193e-19,3.06256386980371e-19,3.7456208858300155e-19,-41.296532415661105,1.2929258055431718e-19,1.9015163729242198e-18,0.5462718071316617,3.1518326418580425e-20
capacitance,length_high,44,ood_test,12800,32,1.261282009774495e-18,0.85230428924126,87.8125,87.8125,31.25,31.25,2.6632636525967177e-18,2.6632636525967177e-18,6.794039930093669e-19,5.715809586510789e-19,4.359157629957286e-19,5.157181806166073e-19,-40.35751178770575,5.267336526396531e-19,5.7830718347934415e-18,0.7615269868727238,1.887155111607418e-19
capacitance,temperature_high,42,id_test,5200,13,1.296320896538527e-19,0.9983239093990899,100.0,100.0,100.0,100.0,2.0753887879290038e-18,2.0753887879290038e-18,5.294359152880114e-19,4.493710555324285e-19,3.5604771390660015e-19,3.8834724953204484e-19,-41.20660865949164,1.3198863171821887e-19,2.0753887879290038e-18,0.46001086312440675,4.453803330580652e-20
capacitance,temperature_high,42,ood_test,12800,32,2.786951577457871e-19,0.993795466098896,100.0,100.0,100.0,100.0,2.3708364055519068e-18,2.3708364055519068e-18,6.048052054979355e-19,5.264033334780826e-19,4.411615450720664e-19,4.0910408237967715e-19,-41.024139590248254,1.7500949326821906e-19,2.3708364055519068e-18,0.3813256248515585,1.329568827223138e-19
capacitance,temperature_high,43,id_test,5200,13,6.0585375926652125e-19,0.9684370044953823,92.3076923076923,99.28846153846153,92.3076923076923,92.3076923076923,2.0048220565528628e-18,4.920869019950901e-18,5.114341981002204e-19,4.342773547362008e-19,3.2973598582999317e-19,3.8942084297402714e-19,-40.552412345250254,2.666413435337197e-19,4.9338648443232174e-18,0.47336325539506563,1.266084247232616e-19
capacitance,temperature_high,43,ood_test,12800,32,3.809348130232797e-19,0.9884081795996524,99.984375,100.0,96.875,100.0,2.2646731977120165e-18,5.558677959726624e-18,5.777227545183717e-19,4.916225869311583e-19,4.0737929994233894e-19,4.0443847937852817e-19,-41.04213039909303,1.8986995103068868e-19,5.558677959726624e-18,0.5610053001092659,8.858831293834802e-20
capacitance,temperature_high,44,id_test,5200,13,1.7398539610763344e-19,0.9969467397838456,100.0,100.0,100.0,100.0,1.9451011963229457e-18,2.39613349285052e-18,4.961992847762617e-19,4.2660237935084764e-19,3.1252531402021146e-19,3.846082067741364e-19,-41.24601143797367,1.3166143170479145e-19,2.39613349285052e-18,0.40295008706302743,5.19747904306001e-20
capacitance,temperature_high,44,ood_test,12800,32,3.4810762549860394e-19,0.9903199547038503,100.0,100.0,100.0,100.0,2.2331760535931838e-18,2.7510074784602366e-18,5.696877687737715e-19,4.935395792903289e-19,4.2599290422601454e-19,3.734456744172561e-19,-41.04134522274484,1.8547034670470438e-19,2.7510074784602366e-18,0.5389844805084898,1.2559994296595776e-19
capacitance,trap_high,42,id_test,5200,13,2.311793760451758e-19,0.9951516220903728,99.96153846153845,99.96153846153845,92.3076923076923,92.3076923076923,2.038398020076497e-18,2.038398020076497e-18,5.199994949174739e-19,4.30758249546918e-19,3.4113109981422333e-19,3.90177592177364e-19,-41.18172378632896,1.4959444269556532e-19,2.0389930951887012e-18,0.5938041461036668,4.974763146279699e-20
capacitance,trap_high,42,ood_test,12800,32,2.3164224705364156e-19,0.9953729934121471,100.0,100.0,100.0,100.0,2.378727743267346e-18,2.378727743267346e-18,6.06818301853915e-19,5.2785600337306485e-19,4.615555373823271e-19,3.8673430142860734e-19,-41.04104730713279,1.63828807824649e-19,2.378727743267346e-18,0.4768225749508646,6.839434672333799e-20
capacitance,trap_high,43,id_test,5200,13,2.0357246468818486e-19,0.9969229620354679,100.0,100.0,100.0,100.0,2.1095064629841077e-18,2.1095064629841077e-18,5.381394038224765e-19,4.458284999154793e-19,3.500508713286365e-19,4.06544041513705e-19,-41.17957678572108,1.4372713476584415e-19,2.1095064629841077e-18,0.47186046434833007,6.074217659645111e-20
capacitance,trap_high,43,ood_test,12800,32,2.7641944629212796e-19,0.9934112691817254,100.0,100.0,100.0,100.0,2.2548074404617797e-18,2.2548074404617797e-18,5.752059797096378e-19,4.937548972071146e-19,4.2492984455406243e-19,3.8185169927233057e-19,-41.08171106729265,1.670640327187718e-19,2.2548074404617797e-18,0.49478741602066784,8.032267705343581e-20
capacitance,trap_high,44,id_test,5200,13,1.5818928851072728e-19,0.9974589079144861,100.0,100.0,100.0,100.0,1.890246123899955e-18,2.4874748895674774e-18,4.822056438520294e-19,4.0598565766389915e-19,3.0894917535263133e-19,3.6931522882160925e-19,-41.28448002398544,1.2509262682058598e-19,2.4874748895674774e-18,0.44388292104894056,4.0295111559452895e-20
capacitance,trap_high,44,ood_test,12800,32,2.870497357244357e-19,0.992894757870357,99.8359375,99.8515625,96.875,96.875,2.232692272277238e-18,2.9381178954423444e-18,5.69564355172765e-19,4.982037982138446e-19,4.181971597196166e-19,3.8350073983187586e-19,-41.09618258348899,1.6083945095867595e-19,2.9620749914814205e-18,0.40466952401831147,7.311481121653752e-20
