task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
Capacitance,dkan,0.05,42,1.5838515254945314e-19,8.620401124763318e-20,0.997715707375749,1.5838515254945314e-19,8.620401124763318e-20,0.19338785029442926,0.8417917287960162,1088,2.5659825999755412,2.600320199970156,2240,19200
Capacitance,bkan,0.05,42,3.526284329719275e-19,2.089202434576084e-19,0.9886771055888576,3.526284329719275e-19,2.089202434576084e-19,0.4427782682765421,2.0278176684601603,1872,14.993886499898508,16.05904379999265,2240,19200
Capacitance,mlp_n,0.05,42,5.498417305515161e-19,3.989165846423512e-19,0.9724705079284839,5.498417305515161e-19,3.989165846423512e-19,0.9972294389319601,3.5687857651616453,801,0.3080574001651257,0.31303559988737106,2240,19200
Capacitance,mlp_l,0.05,42,5.2462064638530205e-19,3.787074421473576e-19,0.9749381250073411,5.2462064638530205e-19,3.787074421473576e-19,0.9682003571133322,3.462795384842819,2625,0.3733862000517547,0.3783579000737518,2240,19200
Capacitance,dkan,0.05,43,1.6382350584582223e-19,9.998554179463394e-20,0.9975561461267315,1.6382350584582223e-19,9.998554179463394e-20,0.23019973291928278,0.9927262098576304,1088,2.5164692997932434,2.5538495001383126,2240,19200
Capacitance,bkan,0.05,43,3.1320826887822904e-19,1.8169455232084317e-19,0.9910671664561332,3.1320826887822904e-19,1.8169455232084317e-19,0.34102782172695256,2.2456640112009163,1872,14.83741690008901,15.890218999935314,2240,19200
Capacitance,mlp_n,0.05,43,6.065408545667331e-19,4.519582180212137e-19,0.9665001455096593,6.065408545667331e-19,4.519582180212137e-19,1.2241476945009069,3.7201251554207357,801,0.2845674999989569,0.2887112000025809,2240,19200
Capacitance,mlp_l,0.05,43,4.473653694463014e-19,3.169922311023092e-19,0.9817758396641869,4.473653694463014e-19,3.169922311023092e-19,0.765091120710916,3.0049224243497905,2625,0.3534880999941379,0.35721120005473495,2240,19200
Capacitance,dkan,0.05,44,2.0921192892938447e-19,1.1997478317244663e-19,0.9960143818275011,2.0921192892938447e-19,1.1997478317244663e-19,0.25392941581094636,1.1793411056944312,1088,2.7326768999919295,2.7699074998963624,2240,19200
Capacitance,bkan,0.05,44,4.506134638145007e-19,2.345077510642188e-19,0.9815102461035348,4.506134638145007e-19,2.345077510642188e-19,0.40434149120332463,2.8737547984419916,1872,14.660694299964234,15.69649950019084,2240,19200
Capacitance,mlp_n,0.05,44,5.266427737427608e-19,3.817819450615316e-19,0.9747445528631488,5.266427737427608e-19,3.817819450615316e-19,0.9554810786411987,3.494097683511362,801,0.32478019990958273,0.32860729983076453,2240,19200
Capacitance,mlp_l,0.05,44,4.3033728199149423e-19,2.981936068627267e-19,0.9831367705970042,4.3033728199149423e-19,2.981936068627267e-19,0.69417847403528,2.932933464317165,2625,0.3626333000138402,0.36691760015673935,2240,19200
