dark_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,dark_current,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
-1.0,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,3.0264622274595384e-07,-6.519064742041619,-6.5202427,-6.516313882610399,0.00392880842963983,-0.0011779489984204972,0.0027508594312193324,True
-1.8,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,1.724813948310821e-07,-6.763257744405039,-6.760021,-6.787693272406859,-0.02767206269006195,0.003236534688242365,-0.024435528001819584,True
-1.8,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,2.9858583698823224e-07,-6.524930796288608,-6.5229535,-6.480823569750123,0.04212994053430119,0.001977286004184009,0.0441072265384852,True
-0.4,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,1.6036776965922997e-07,-6.794882910775299,-6.799146,-6.806224219871427,-0.0070780444869056325,-0.004263264609222439,-0.011341309096128072,True
-2.4000000000000004,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,3.8486083554626963e-07,-6.414696281608833,-6.414089,-6.443076154987454,-0.028986952106594188,0.000607078727973942,-0.028379873378620246,True
-1.0,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,1.935353135394206e-07,-6.713239779606145,-6.7115684,-6.680463519666235,0.03110483589406776,0.0016714240458419738,0.032776259939909735,True
-0.8,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,2.031119182696512e-07,-6.692264592169394,-6.6905913,-6.6648065691925265,0.025784766104104406,0.001673256872763318,0.027458022976867724,True
-1.4,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.1389469752906298e-07,-6.669799981498654,-6.6678734,-6.675836782335257,-0.007963399766897972,0.0019265989302947872,-0.0060368008366031845,True
-1.8,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,3.709824208054968e-07,-6.43064666916676,-6.433074,-6.4447977301539545,-0.011723732656395924,-0.00242732833079895,-0.014151060987194874,True
-1.8,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,3.832201382151312e-07,-6.416551676822345,-6.415522,-6.425898307041317,-0.01037620850005716,0.0010295782810851861,-0.009346630218971974,True
-0.8,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,2.476394922901294e-07,-6.606180095047685,-6.6070876,-6.614322756947879,-0.007235144795779469,-0.0009075171044141683,-0.008142661900193637,True
-0.2,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,1.271856106744228e-07,-6.895562020434378,-6.8955708,-6.8356858883776805,0.05988486662720227,-8.73457050509785e-06,0.05987613205669717,True
-3.0,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,7.517220760579922e-07,-6.123942695504354,-6.1864495,-6.139112915230142,0.04733661251033627,-0.06250683223612441,-0.015170219725788137,True
-2.8000000000000003,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.702777213232249e-07,-6.568189751212658,-6.56645,-6.581132597228565,-0.014682478210009897,0.0017396321941030024,-0.012942846015906895,True
-0.8,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,1.436946954017579e-07,-6.842559263878768,-6.846543,-6.851431066913115,-0.0048882316775191725,-0.0039835713568274755,-0.008871803034346648,True
-2.6,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,3.095375701386893e-07,-6.509286630929263,-6.507655,-6.48310126733491,0.024553876402882757,0.0016314871914699935,0.02618536359435275,True
-0.2,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,1.6384661133831098e-07,-6.785562536230284,-6.785203,-6.764282904196374,0.02092007584512956,0.00035955618877991924,0.02127963203390948,True
-3.0,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,3.9185569986092003e-07,-6.4068738316824785,-6.4087524,-6.4185021954632075,-0.00974975405695755,-0.0018786097237715182,-0.011628363780729067,True
-1.4,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,2.518523098926686e-07,-6.598854061605796,-6.5959654,-6.570085235315159,0.02588015012185263,0.002888676168784521,0.02876882629063715,True
-0.6000000000000001,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,4.4794674487472476e-07,-6.348773614979136,-6.363916,-6.376707005641726,-0.012791085384157519,-0.015142305278432744,-0.027933390662590263,True
-1.6,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,6.276905624882603e-07,-6.202254401045137,-6.2266717,-6.218430752034154,0.008240943675074774,-0.024417294664091926,-0.016176350989017152,True
-0.8,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,2.076164115496409e-07,-6.682738319591702,-6.6836624,-6.686509924169183,-0.0028475096184017445,-0.0009240949590791914,-0.003771604577480936,True
-3.0,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,3.488754698822788e-07,-6.457329565574202,-6.456639,-6.4153947326625,0.04124408035629923,0.0006907525554034066,0.041934832911702635,True
-0.2,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,1.41785148317819e-07,-6.848369258161544,-6.8462095,-6.834257149733176,0.011952376328835612,0.002159732099531908,0.01411210842836752,True
-3.0,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.757211125201455e-07,-6.559529977818989,-6.55747,-6.573409937466729,-0.015940092648613735,0.0020601330008735985,-0.013879959647740137,True
-0.6000000000000001,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,1.5510086620100094e-07,-6.809385776749487,-6.806926,-6.820363323148697,-0.013437549528091175,0.002460003128881283,-0.010977546399209892,True
-2.2,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,3.3451874294985666e-07,-6.475579543870287,-6.4747286,-6.474164015579846,0.0005645687097048935,0.0008509595807364434,0.0014155282904413369,True
-3.0,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,2.31463937751121e-07,-6.635516662769902,-6.6332364,-6.654575403856236,-0.021338995622593337,0.002280254536259463,-0.019058741086333875,True
-2.0,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,3.090858140937364e-07,-6.5099209270045995,-6.5082026,-6.465932690456232,0.042269862339177955,0.0017183742091892995,0.043988236548367254,True
-1.4,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,3.06629697372868e-07,-6.513385785618041,-6.514063,-6.520775479423306,-0.006712597953579369,-0.0006770958516852943,-0.007389693805264663,True
-1.8,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,3.7650949091661065e-07,-6.424224071785297,-6.4246073,-6.4250216240281475,-0.00041434711164356486,-0.0003832051312064877,-0.0007975522428500526,True
-2.4000000000000004,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,3.0923643796783125e-07,-6.5097093379232165,-6.508579,-6.5159515673180675,-0.007372790004835039,0.001130560609984066,-0.006242229394850973,True
-2.6,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,4.292698289165434e-07,-6.367269634687396,-6.3677087,-6.377646222579381,-0.009937539565465059,-0.0004390483265197531,-0.010376587891984812,True
-1.0,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,2.684850604243326e-07,-6.571079875162879,-6.5717406,-6.575895421431591,-0.004154794142772644,-0.0006607521259391902,-0.0048155462687118344,True
-3.0,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,3.224318043119872e-07,-6.491562126432851,-6.4897976,-6.466531890330285,0.023265701832801078,0.0017645342697649724,0.02503023610256605,True
-0.8,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,1.7185361073077234e-07,-6.764841338685462,-6.765503,-6.7698006414073015,-0.0042977117198015335,-0.0006615910020384419,-0.0049593027218399754,True
-2.6,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,1.948301460107382e-07,-6.710343844001638,-6.706499,-6.738648358575293,-0.032149258843848116,0.00384474427019299,-0.028304514573655126,True
-1.4,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,2.571206240032501e-07,-6.58986308659489,-6.5884566,-6.592451574520281,-0.003994943813493634,0.0014064558881026201,-0.0025884879253910142,True
-1.8,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,6.511292196621234e-07,-6.18633281509192,-6.2152734,-6.2017438259182915,0.013529554361249474,-0.02894056518762067,-0.015411010826371196,True
-0.4,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,3.87632950083604e-07,-6.411579313583941,-6.4302344,-6.442173478669055,-0.011939046448596002,-0.018655118636518253,-0.030594165085114255,True
-2.2,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,4.0610866456018804e-07,-6.391357744490423,-6.3950047,-6.3901459074411795,0.004858841856916207,-0.003647004807672438,0.0012118370492437691,True
-1.4,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,3.210222139464063e-07,-6.493464914446998,-6.4926515,-6.519291972110249,-0.026640509555317493,0.0008134518920659417,-0.02582705766325155,True
-1.8,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,2.523354360844467e-07,-6.598021756159879,-6.597148,-6.623930365860548,-0.026782424271192262,0.0008738145705233791,-0.025908609700668883,True
-2.0,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.434433972690713e-07,-6.613601999998737,-6.611679,-6.623343464033137,-0.011664386884699063,0.001922922850299713,-0.00974146403439935,True
-0.6000000000000001,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,2.2401072059181718e-07,-6.6497311969227235,-6.647585,-6.664493948005733,-0.01690903284459999,0.002146281761590707,-0.014762751083009285,True
-2.0,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,3.637236460995758e-07,-6.439228464035348,-6.4386144,-6.466869319546474,-0.028254951107753,0.0006140955966271733,-0.027640855511125828,True
-0.2,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,9.621980091694695e-08,-7.0167355460071485,-7.0208964,-6.992794863625144,0.02810157115879175,-0.004160888776786997,0.023940682382004752,True
-2.8000000000000003,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,4.356469688084448e-07,-6.36086530340047,-6.3650484,-6.360949883492723,0.004098525015577614,-0.004183105107831153,-8.458009225353891e-05,True
-1.2000000000000002,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.0075330472304626e-07,-6.697337296803104,-6.6954117,-6.70061274568996,-0.005201063561053765,0.0019256146741977176,-0.003275448886856047,True
-0.8,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,4.927893423036461e-07,-6.307338693353306,-6.324418,-6.328536216297866,-0.004118148365736651,-0.017079374578822915,-0.021197522944559566,True
-3.0,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,3.657562506227083e-07,-6.436808243226562,-6.436362,-6.436544287723445,-0.00018249802007552773,0.00044645352319250264,0.0002639555031169749,True
-1.0,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,2.005506067487308e-07,-6.697776019759487,-6.6976013,-6.718527922110019,-0.020926603750644368,0.00017470140011166535,-0.020751902350532703,True
-1.6,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,3.617597007284416e-07,-6.441579814275695,-6.4421353,-6.441966342420763,0.00016899159412986364,-0.0005555197391977629,-0.00038652814506789923,True
-2.4000000000000004,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,4.053252648818766e-07,-6.392196324812933,-6.3941126,-6.407244749949348,-0.013132162974250683,-0.0019162621621644504,-0.015048425136415133,True
-0.4,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,1.917333198113752e-07,-6.717302407973376,-6.720439,-6.733117130321018,-0.012678173106662527,-0.0031365492409793916,-0.01581472234764192,True
-1.6,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,3.016963306935672e-07,-6.520429971791292,-6.520626,-6.519298199665815,0.001327868449419789,-0.0001960963239424629,0.001131772125477326,True
-2.2,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.511691889308013e-07,-6.600033636821917,-6.5980716,-6.610628712345518,-0.012557137180722933,0.001962061657121872,-0.01059507552360106,True
-1.0,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,2.2029283921429917e-07,-6.656999619691085,-6.6548333,-6.625893568712143,0.02893974809083577,0.002166302888106486,0.031106050978942257,True
-2.8000000000000003,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,4.0239550154149714e-07,-6.395346882988473,-6.3950124,-6.424670009544393,-0.02965763085176576,0.0003345042958464717,-0.029323126555919288,True
-2.0,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,3.942410142222739e-07,-6.404238196586645,-6.407789,-6.402725926550061,0.00506330379661879,-0.0035510337600346276,0.0015122700365841624,True
-2.8000000000000003,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,4.234178532120922e-07,-6.373230834110581,-6.3754873,-6.389302006626903,-0.013814679051219692,-0.0022564934651025936,-0.016071172516322285,True
-0.8,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,2.315949688983133e-07,-6.635270879329028,-6.636213,-6.6345528419221305,0.0016599838530160227,-0.0009419464461188909,0.0007180374068971318,True
-2.6,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,2.830619921770965e-07,-6.548118441111436,-6.5468082,-6.574805885019315,-0.027997642221463614,0.0013101983135843653,-0.02668744390787925,True
-2.4000000000000004,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,3.271071079528727e-07,-6.485310018665691,-6.483968,-6.441849447165952,0.04211833390094277,0.0013422375987968138,0.043460571499739586,True
-0.6000000000000001,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,2.478636989535092e-07,-6.6057870734685,-6.6050863,-6.622030759568376,-0.01694443296925474,0.000700746869378932,-0.01624368609987581,True
-1.6,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,2.70344763939525e-07,-6.568082037459514,-6.566715,-6.571898286067243,-0.0051835224258853785,0.0013672738181567112,-0.0038162486077286673,True
-2.6,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,4.2660071337662077e-07,-6.369978422643573,-6.3742366,-6.369514063299368,0.004722520410348707,-0.004258161066143629,0.00046435934420507863,True
-2.8000000000000003,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,3.1618952163799065e-07,-6.500052526466438,-6.4981627,-6.474347703992259,0.023815042437184353,0.0018897800369943596,0.025704822474178712,True
-2.4000000000000004,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,7.076869974161571e-07,-6.150158783767767,-6.1953225,-6.164439645934316,0.030882867646006673,-0.0451637298125549,-0.014280862166548225,True
-1.6,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,1.651627326844041e-07,-6.782087940159533,-6.7790923,-6.805226905308643,-0.026134593449512522,0.002995628300402231,-0.02313896514911029,True
-2.2,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,6.906567951764376e-07,-6.16073771093079,-6.200477,-6.17518172896966,0.025295394290838047,-0.039739412329708124,-0.014444018038870077,True
-1.2000000000000002,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,3.245500061428139e-07,-6.488718378312891,-6.489039,-6.486388163469907,0.002650780774478001,-0.00032056593149398793,0.002330214842984013,True
-2.4000000000000004,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,2.66390355928628e-07,-6.574481501884598,-6.5720468,-6.546416236657384,0.02563052008700062,0.002434745140213579,0.028065265227214198,True
-2.2,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,3.748363663745831e-07,-6.426158280778828,-6.425444,-6.454161650416075,-0.028717524286924423,0.0007141546496773898,-0.028003369637247033,True
-2.8000000000000003,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,3.587571825127297e-07,-6.445199395360616,-6.4444466,-6.444352739245454,9.382447524952653e-05,0.0007528316399127988,0.0008466561151623253,True
-2.0,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,2.6126050007973e-07,-6.582926246201276,-6.5818343,-6.608951958642483,-0.027117642388820862,0.0010919299476137567,-0.026025712441207105,True
-1.0,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,2.9793182778045974e-07,-6.525883099030444,-6.5298476,-6.535432898325472,-0.005585276407747308,-0.003964522887280886,-0.009549799295028194,True
-1.2000000000000002,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,3.199158021939553e-07,-6.494964307474066,-6.4982357,-6.505712434990346,-0.007476732475697467,-0.00327139504058227,-0.010748127516279737,True
-2.2,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,2.109374188253625e-07,-6.675846372617552,-6.674886,-6.6918479339684245,-0.016961707314371743,0.0009601459634991372,-0.016001561350872606,True
-2.6,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,3.76246258082141e-07,-6.424527810607028,-6.4261045,-6.434864815865318,-0.008760270272055948,-0.0015767349862336744,-0.010337005258289622,True
-2.0,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,2.91862339705602e-07,-6.534821940343332,-6.5333915,-6.5398279153001395,-0.0064364396226492815,0.0014304646658418463,-0.005005974956807435,True
-3.0,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,2.032745008650747e-07,-6.6919170966602515,-6.686434,-6.722020048431674,-0.03558625631741652,0.005483304545993661,-0.03010295177142286,True
-2.4000000000000004,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,4.120292356544429e-07,-6.385071967382076,-6.385981,-6.387171543325531,-0.0011904604092709548,-0.0009091155341840462,-0.002099575943455001,True
-1.6,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.251843236774704e-07,-6.6474618464021376,-6.6456633,-6.6553290187690095,-0.00966575735543529,0.0017985849885633343,-0.007867172366871955,True
-0.6000000000000001,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,1.1266652097850001e-07,-6.948205116024325,-6.9458213,-6.9731617736097045,-0.027340488361901727,0.0023838307765222666,-0.02495665758537946,True
-1.4,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,3.5064205661945654e-07,-6.4551359950809335,-6.4541197,-6.463583904549734,-0.00946422223772192,0.0010163127689217788,-0.008447909468800141,True
-0.2,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,1.6417133546918022e-07,-6.784702668984488,-6.7766786,-6.775947230442686,0.0007313317216208759,0.008024106820180954,0.00875543854180183,True
-2.4000000000000004,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,3.433161650381624e-07,-6.464305747341527,-6.463405,-6.462958953463355,0.0004461788303462555,0.0009006150478256814,0.0013467938781719369,True
-1.6,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,3.681798010040389e-07,-6.433940041342905,-6.4330373,-6.443126784522756,-0.010089503486378604,0.0009027603065279166,-0.009186743179850687,True
-2.0,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,2.044874471110738e-07,-6.689333346911992,-6.6889095,-6.704583517968776,-0.015673987329127392,0.0004238162723435579,-0.015250171056783834,True
-0.6000000000000001,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,2.003719282659595e-07,-6.698163122391357,-6.6961513,-6.664340850150964,0.031810406410315295,0.0020118658300773973,0.03382227224039269,True
-2.6,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,2.644588487469809e-07,-6.57764189698422,-6.576296,-6.589783199747418,-0.013487347086285517,0.0013460443230872698,-0.012141302763198247,True
-0.2,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,7.910476476741661e-08,-7.101797356579767,-7.1124063,-7.07605364389685,0.036352609917846834,-0.010608897234930303,0.02574371268291653,True
-2.8000000000000003,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,4.384133674585182e-07,-6.358116212450317,-6.358739,-6.368995468871085,-0.010256569640128,-0.0006226867806402581,-0.010879256420768257,True
-1.4,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,2.21388975415296e-07,-6.654844009633958,-6.6516285,-6.624174330986981,0.02745416327571437,0.003215515371262967,0.03066967864697734,True
-2.6,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,2.2203846737614546e-07,-6.653571779054013,-6.652683,-6.670971120920856,-0.01828833970137378,0.0008889978345303362,-0.017399341866843443,True
-0.6000000000000001,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,1.6572957559968573e-07,-6.78059998178237,-6.775158,-6.809026667281915,-0.03386873881511843,0.005442053315572792,-0.028426685499545634,True
-1.6,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,2.3286581789550754e-07,-6.632894256372383,-6.629868,-6.603287515778546,0.0265805147695497,0.003026225824287465,0.029606740593837166,True
-1.0,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,1.56465869113462e-07,-6.80558038317996,-6.8091717,-6.8126530698780225,-0.0034813932422803617,-0.0035912934557824627,-0.0070726866980628245,True
-2.0,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,3.89591580205651e-07,-6.409390437598704,-6.409804,-6.410557842773012,-0.0007539754329242143,-0.0004134297413838084,-0.0011674051743080227,True
-2.4000000000000004,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,1.900680371011257e-07,-6.721090910371382,-6.7169876,-6.748557090048049,-0.031569480184767684,0.004103300508100816,-0.02746617967666687,True
-1.8,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,2.758313336260012e-07,-6.559356400785529,-6.556925,-6.531933265020555,0.024991554925733794,0.0024315808392403326,0.027423135764974127,True
-1.4,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,2.7302962765835977e-07,-6.563790223177642,-6.56176,-6.518975688712582,0.04278426001788649,0.002030274447172964,0.04481453446505945,True
-2.2,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,4.0137585551655363e-07,-6.396448755743168,-6.3969955,-6.398067124986713,-0.001071580553118956,-0.0005467886904257924,-0.0016183692435447483,True
-1.2000000000000002,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,2.702814095982923e-07,-6.568183824765696,-6.568345,-6.564955953064527,0.003389116820726734,-0.00016124511955784016,0.003227871701168894,True
-2.2,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,3.57963058929301e-07,-6.446161789364366,-6.4471803,-6.455690409474004,-0.008510138325322103,-0.001018481784315739,-0.009528620109637842,True
-0.4,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,1.3757707975471756e-07,-6.861453913231176,-6.86291,-6.841280116041528,0.021629677812232018,-0.0014558806225837273,0.02017379718964829,True
-2.6,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,4.217356017585303e-07,-6.37495973549298,-6.3764086,-6.377583969305456,-0.0011753923401238708,-0.001448841472352136,-0.0026242338124760067,True
-1.2000000000000002,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,2.5704482983253415e-07,-6.589991127053833,-6.588153,-6.543973579861423,0.04417930557558858,0.0018382416168210014,0.04601754719240958,True
-1.6,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,2.647799105666485e-07,-6.577114968858558,-6.5745835,-6.549373031341371,0.025210499084654003,0.0025314384325323402,0.027741937517186344,True
-2.6,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,3.349003971371715e-07,-6.475084337457506,-6.4741144,-6.431973708758649,0.04214070927113589,0.0009699194277210665,0.043110628698856956,True
-2.8000000000000003,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,2.2690429282057e-07,-6.644157287585098,-6.6426272,-6.662308443588743,-0.019681204361448046,0.0015300483578029045,-0.01815115600364514,True
-0.2,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,6.879848818393356e-08,-7.162421105087006,-7.1770334,-7.149697308084139,0.027336116293302126,-0.014612319290435494,0.012723797002866633,True
-1.2000000000000002,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,2.0801141093499973e-07,-6.681912840180638,-6.678702,-6.6493936148160335,0.029308262777960614,0.00321096258664344,0.032519225364604054,True
-0.4,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,1.717435853672156e-07,-6.765119474889353,-6.769383,-6.733658137158981,0.03572481648481762,-0.004263478754445771,0.03146133773037185,True
-2.0,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,1.7896268162491726e-07,-6.747237521277438,-6.743782,-6.77273391063327,-0.028951867176238544,0.0034554778204070047,-0.02549638935583154,True
-2.0,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,3.247806113416481e-07,-6.4884099050425235,-6.487918,-6.487007934768443,0.0009099653170059341,0.0004920049570742435,0.0014019702740801776,True
-0.4,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,2.2078375338438173e-07,-6.656032887804756,-6.655408,-6.6754751177766805,-0.020067212198067175,0.0006249822261423787,-0.019442229971924796,True
