evidence_status,current_evidence_eligible,evidence_scope,method,task,seed,interval_variant,multiplier,n_points,gaussian_nll,gaussian_crps,probabilistic_score_source,interval_score_95,mpiw,point_coverage_95,point_calibration_error_pp,group_coverage_95,calibration_unit,calibration_score_count
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,47,no_shrink_conformal,4.48178834032898,256,-3.996994727792033,0.0025141961118945143,raw_predictive_gaussian,0.03814587091371907,0.03814587091371907,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,47,raw_gaussian,1.96,448,-1.1917681090545027,0.040809687349303694,raw_predictive_gaussian,0.528999360724734,0.515251354989919,99.10714285714286,4.107142857142865,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,47,standard_conformal,1.3399938363534634,448,-1.1917681090545027,0.040809687349303694,raw_predictive_gaussian,0.44488920247984093,0.3522620611526846,98.66071428571429,3.660714285714295,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,47,no_shrink_conformal,1.96,448,-1.1917681090545027,0.040809687349303694,raw_predictive_gaussian,0.528999360724734,0.515251354989919,99.10714285714286,4.107142857142865,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,47,raw_gaussian,1.96,6400,-43.722893089168046,1.970691862117315e-20,raw_predictive_gaussian,2.334035981151164e-19,2.296985806017684e-19,99.78125,4.7812500000000036,75.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,47,standard_conformal,3.407376140609072,6400,-43.722893089168046,1.970691862117315e-20,raw_predictive_gaussian,3.9932115462971195e-19,3.9932115462971195e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,47,no_shrink_conformal,3.407376140609072,6400,-43.722893089168046,1.970691862117315e-20,raw_predictive_gaussian,3.9932115462971195e-19,3.9932115462971195e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,48,raw_gaussian,1.96,240,-2.971771802715806,0.005154929750475882,raw_predictive_gaussian,0.0834399693000588,0.0834399693000588,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,48,standard_conformal,0.7535213306519075,240,-2.971771802715806,0.005154929750475882,raw_predictive_gaussian,0.03207846770231356,0.03207846770231356,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,48,no_shrink_conformal,1.96,240,-2.971771802715806,0.005154929750475882,raw_predictive_gaussian,0.0834399693000588,0.0834399693000588,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,48,raw_gaussian,1.96,256,-3.2566095940886743,0.004016846214620385,raw_predictive_gaussian,0.057432491382383766,0.057432491382383766,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,48,standard_conformal,0.5761183188798149,256,-3.2566095940886743,0.004016846214620385,raw_predictive_gaussian,0.021363486123317333,0.016881586930764487,90.625,4.374999999999996,87.5,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_photo,48,no_shrink_conformal,1.96,256,-3.2566095940886743,0.004016846214620385,raw_predictive_gaussian,0.057432491382383766,0.057432491382383766,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,48,raw_gaussian,1.96,448,-1.302658250968261,0.03365540116894745,raw_predictive_gaussian,0.4894813593200764,0.4894813593200764,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,48,standard_conformal,0.6870059794607855,448,-1.302658250968261,0.03365540116894745,raw_predictive_gaussian,0.2229359898720289,0.1715697044323907,98.88392857142857,3.8839285714285743,93.75,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,AC_Response,48,no_shrink_conformal,1.96,448,-1.302658250968261,0.03365540116894745,raw_predictive_gaussian,0.4894813593200764,0.4894813593200764,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,48,raw_gaussian,1.96,6400,-43.89155000928291,1.7140443010774165e-20,raw_predictive_gaussian,2.0473959779069117e-19,2.0091721909069067e-19,99.59375,4.593750000000007,68.75,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,48,standard_conformal,3.23298529139557,6400,-43.89155000928291,1.7140443010774165e-20,raw_predictive_gaussian,3.3140939495321636e-19,3.3140939495321636e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,Capacitance,48,no_shrink_conformal,3.23298529139557,6400,-43.89155000928291,1.7140443010774165e-20,raw_predictive_gaussian,3.3140939495321636e-19,3.3140939495321636e-19,100.0,5.000000000000004,100.0,TCAD,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,49,raw_gaussian,1.96,240,-3.041712773650093,0.004652390776136679,raw_predictive_gaussian,0.07571097051473107,0.07571097051473107,100.0,5.000000000000004,100.0,condition curve,24
LEGACY_LIKELIHOOD_MISMATCHED,False,one-channel MC-dropout with global-noise likelihood; archival replay only,BKAN-VI,I_dark,49,standard_conformal,3.5626015499639494,240,-3.041712773650093,0.004652390776136679,raw_predictive_gaussian,0.137616337196457,0.137616337196457,100.0,5.000000000000004,100.0,condition curve,24
