nominal_structure_id,process_variant_id,process_variant_index,process_variant_role,dataset_role,split,operating_case_id,actual_core_width_nm,actual_coupling_gap_nm,actual_ring_radius_um,actual_core_thickness_nm,delta_material_index,bias_v,temperature_c,resonance_shift_pm,quality_factor,drop_extinction_ratio_db,through_insertion_loss_db
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0186|p00|t40|v-10,452.6451339242296,412.3693021917961,9.88911398422885,120.0,0.0,-10.0,40.0,1137.5345432252288,40307.03634407136,44.38454510976745,0.0001499595272555
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0186|p00|t60|v0,452.6451339242296,412.3693021917961,9.88911398422885,120.0,0.0,0.0,60.0,2146.4587596044566,33992.49956104828,42.91028739096116,0.0001951084613905
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0186|p00|t60|v-1,452.6451339242296,412.3693021917961,9.88911398422885,120.0,0.0,-1.0,60.0,2159.042097692464,35028.05936753806,43.17100421304662,0.0001865562641759
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0186|p00|t60|v-2,452.6451339242296,412.3693021917961,9.88911398422885,120.0,0.0,-2.0,60.0,2169.4928743845594,35838.580803862256,43.36974771397202,0.000180207226868
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0186|p00|t60|v-4,452.6451339242296,412.3693021917961,9.88911398422885,120.0,0.0,-4.0,60.0,2185.472941920807,37131.12389873611,43.67756906237382,0.0001706559284667
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0186|p00|t60|v-10,452.6451339242296,412.3693021917961,9.88911398422885,120.0,0.0,-10.0,60.0,2210.7639230273435,39715.53704989311,44.26213367575429,0.0001534235544505
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t20|v0,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,0.0,20.0,0.0,34235.58541389946,42.95775173337115,0.0001985026334715
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t20|v-1,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-1.0,20.0,12.583643804418898,35163.79285577617,43.19016971400891,0.0001905084121606
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t20|v-2,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-2.0,20.0,23.0339875727168,35886.4625140624,43.36691856519781,0.0001845705780435
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t20|v-4,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-4.0,20.0,39.01148464115067,37031.753692375045,43.63986827564742,0.0001756350208441
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t20|v-10,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-10.0,20.0,64.28690949383054,39295.55247261559,44.1553709368982,0.0001595061544219
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t40|v0,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,0.0,40.0,1073.1494708513765,33562.92012862815,42.79139692245524,0.0002043573403369
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t40|v-1,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-1.0,40.0,1085.7331146557954,34512.42905371339,43.03377057050066,0.0001958643211378
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t40|v-2,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-2.0,40.0,1096.1834584240933,35253.16282171484,43.2182711640806,0.0001895562537739
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t40|v-4,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-4.0,40.0,1112.1609554925271,36429.7425804167,43.50350757045256,0.0001800639628396
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t40|v-10,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-10.0,40.0,1137.436380345207,38765.02728948512,44.04330593704813,0.0001629314333602
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t60|v0,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,0.0,60.0,2146.2989417029803,32877.113583198254,42.61807792432652,0.0002105776022991
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t60|v-1,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-1.0,60.0,2158.882585507399,33846.91440410889,42.87064276444135,0.000201554367146
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t60|v-2,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-2.0,60.0,2169.332929275697,34605.02841586366,43.06309392320515,0.0001948527794527
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t60|v-4,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-4.0,60.0,2185.310426344131,35812.01596631957,43.360960078870505,0.0001847687900807
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p01|t60|v-10,454.2377717878147,406.25472608061546,9.889820148040323,119.85429314282814,9.608476886888788e-05,-10.0,60.0,2210.585851196811,38217.88525857409,43.92583439711024,0.0001665697249213
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t20|v0,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,0.0,20.0,0.0,34915.52686097742,43.12747256035597,0.0001900113666201
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t20|v-1,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-1.0,20.0,12.58371249400625,35881.621042183746,43.36460077800122,0.0001822454799775
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t20|v-2,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-2.0,20.0,23.03444916378794,36634.48216657884,43.5450110910495,0.0001764774874574
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t20|v-4,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-4.0,20.0,39.01348024487561,37828.76625296925,43.823730882303416,0.0001677986141494
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t20|v-10,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-10.0,20.0,64.2969504804114,40193.3179582771,44.35048526698261,0.0001521378065446
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t40|v0,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,0.0,40.0,1073.1926086698422,34215.64573915617,42.95760078408747,0.0001957064201289
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t40|v-1,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-1.0,40.0,1085.7763211638485,35203.12314362551,43.20478799852498,0.0001874559752239
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t40|v-2,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-2.0,40.0,1096.2270578336302,35974.20488147352,43.39303774572387,0.0001813283340209
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t40|v-4,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-4.0,40.0,1112.2060889147178,37200.19862580289,43.684195210407765,0.0001721087118373
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t40|v-10,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-10.0,40.0,1137.4895591502536,39637.731836250685,44.235584998255,0.0001554733530095
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t60|v0,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,0.0,60.0,2146.3852173396845,33502.644945922875,42.78068984087415,0.000201757065867
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t60|v-1,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-1.0,60.0,2158.9689298336907,34510.40376100715,43.038165819019234,0.0001929915406221
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t60|v-2,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-2.0,60.0,2169.4196665034724,35298.95111993836,43.23444983027304,0.0001864816287199
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t60|v-4,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-4.0,60.0,2185.39869758456,36555.66414271476,43.53838264113083,0.0001766872958363
ring_cv_dev_20260912_0186,ring_cv_dev_20260912_0186|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0186|p02|t60|v-10,453.5243319379418,409.55390440748073,9.8920581558923,119.90342430983578,9.167493864291816e-05,-10.0,60.0,2210.682167820096,39065.08283449427,44.115181277307904,0.000159016334973
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t20|v0,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,0.0,20.0,0.0,24938.355508901903,40.15827370241944,0.0004004033611609
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t20|v-1,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-1.0,20.0,12.545520329695137,25396.67499923102,40.31650992851807,0.0003884496063095
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t20|v-2,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-2.0,20.0,22.9620120310301,25748.2133704488,40.43596203538746,0.0003795689118104
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t20|v-4,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-4.0,20.0,38.88166244132663,26297.07865542798,40.61924302264467,0.0003661781192541
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t20|v-10,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-10.0,20.0,64.02891251150322,27354.92943913617,40.96191706539575,0.0003418874005625
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t40|v0,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,0.0,40.0,1071.7149957110903,24601.1360162884,40.04602808467944,0.0004090158247622
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t40|v-1,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-1.0,40.0,1084.2605160407857,25075.71844969492,40.21204659150687,0.0003963167034156
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t40|v-2,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-2.0,40.0,1094.6770077421206,25440.294418656456,40.33746804043295,0.0003868826225802
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t40|v-4,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-4.0,40.0,1110.5966581524171,26010.49527066302,40.53006942223946,0.0003726579872872
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t40|v-10,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-10.0,40.0,1135.7439082225935,27112.84479396818,40.8907087627287,0.0003468564774369
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t60|v0,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,0.0,60.0,2143.429991422181,24253.30394284604,39.92834710585119,0.0004181656581492
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t60|v-1,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-1.0,60.0,2155.975511751876,24744.142215529257,40.10242975140415,0.0004046742839316
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t60|v-2,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-2.0,60.0,2166.392003453211,25121.810947004557,40.23404610787447,0.0003946520531714
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t60|v-4,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-4.0,60.0,2182.311653863508,25713.544546130324,40.43633643942171,0.0003795412682279
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p00,0,nominal,development,internal_test,ring_cv_dev_20260912_0187|p00|t60|v-10,457.3382867101442,362.8160394155423,9.929224640833729,120.0,0.0,-10.0,60.0,2207.4589039336843,26861.184006848176,40.81570822918829,0.0003521344246747
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t20|v0,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,0.0,20.0,0.0,27286.45717593761,40.92941191563271,0.000332843252833
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t20|v-1,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-1.0,20.0,12.532734960359448,27827.957957646,41.10015231081796,0.0003222675805649
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t20|v-2,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-2.0,20.0,22.93500858581865,28245.95710873105,41.22969977804689,0.0003143809771376
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t20|v-4,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-4.0,20.0,38.82291647141756,28900.497887601905,41.42875465872118,0.0003024898278262
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t20|v-10,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-10.0,20.0,63.85972267298712,30165.126873822584,41.80086579784778,0.0002809784913006
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t40|v0,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,0.0,40.0,1071.1370862986769,26891.387434692228,40.80873804506979,0.0003404441919865
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t40|v-1,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-1.0,40.0,1083.6698212590363,27451.039000656103,40.98770515047528,0.0003292091682347
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t40|v-2,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-2.0,40.0,1094.0720948844955,27883.75939244475,41.1236034872591,0.0003208311839073
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t40|v-4,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-4.0,40.0,1109.9600027700944,28562.597097462425,41.33260396774846,0.0003081996602965
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t40|v-10,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-10.0,40.0,1134.996808971664,29878.48725401226,41.72393474069133,0.000285350537092
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t60|v0,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,0.0,60.0,2142.2741725973538,26484.608145386752,40.68234647457822,0.0003485193213835
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t60|v-1,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-1.0,60.0,2154.806907557713,27062.293526689413,40.86982183536726,0.0003365834814715
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t60|v-2,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-2.0,60.0,2165.2091811831724,27509.716959357887,41.01229895843477,0.0003276832555638
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t60|v-4,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-4.0,60.0,2181.0970890687718,28212.957121826206,41.23162058131364,0.0003142649250312
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p01,1,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p01|t60|v-10,465.3088703726407,356.5975820645284,9.93249620794039,120.35333597006782,4.674996232386677e-05,-10.0,60.0,2206.133895270341,29580.815467792603,41.64296167157827,0.0002899943165289
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t20|v0,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,0.0,20.0,0.0,26517.855242626458,40.68574165448443,0.0003530118762749
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t20|v-1,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-1.0,20.0,12.53622556055234,27029.92031236399,40.85192531898646,0.000342039773438
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t20|v-2,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-2.0,20.0,22.942380975337077,27424.33914786269,40.97780150056746,0.0003338675487269
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t20|v-4,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-4.0,20.0,38.83895521812519,28041.296609603527,41.17111381319194,0.0003215455490181
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t20|v-10,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-10.0,20.0,63.90591517924804,29232.09788664157,41.53246554470329,0.0002992351824442
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t40|v0,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,0.0,40.0,1071.2691451265073,26143.217336023044,40.5681607429208,0.0003609028325843
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t40|v-1,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-1.0,40.0,1083.8053706870596,26672.814640691413,40.74241217112733,0.0003492466518681
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t40|v-2,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-2.0,40.0,1094.2115261018444,27081.39441091076,40.874502936314215,0.0003405652427988
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t40|v-4,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-4.0,40.0,1110.1081003446325,27721.650494337657,41.07753689173581,0.0003274760314505
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t40|v-10,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-10.0,40.0,1135.175060305755,28961.392037335158,41.45765571841432,0.0003037781668343
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t60|v0,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,0.0,60.0,2142.5382902530146,25757.223477127394,40.44496397907439,0.0003692860801041
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t60|v-1,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-1.0,60.0,2155.074515813567,26304.279259828538,40.62756514345696,0.0003569028005067
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t60|v-2,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-2.0,60.0,2165.480671228352,26727.031266453305,40.76609782981972,0.0003476802272971
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t60|v-4,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-4.0,60.0,2181.37724547114,27390.72961227041,40.97922685832641,0.0003337756871095
ring_cv_dev_20260912_0187,ring_cv_dev_20260912_0187|p02,2,fabrication_realization,development,internal_test,ring_cv_dev_20260912_0187|p02|t60|v-10,463.0086628253407,358.3542969950961,9.928270220532962,119.78147708159284,0.0003332108022368,-10.0,60.0,2206.4442054322626,28680.15901334646,41.37889561873144,0.0003086035130944
ring_cv_dev_20260912_0188,ring_cv_dev_20260912_0188|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0188|p00|t20|v0,465.822175318554,437.3101230621962,10.106103270629506,120.0,0.0,0.0,20.0,0.0,50369.026858985344,46.11045881347842,8.462556327076843e-05
ring_cv_dev_20260912_0188,ring_cv_dev_20260912_0188|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0188|p00|t20|v-1,465.822175318554,437.3101230621962,10.106103270629506,120.0,0.0,-1.0,20.0,12.56404726814253,52345.741784859216,46.44487717676012,8.02228840366736e-05
ring_cv_dev_20260912_0188,ring_cv_dev_20260912_0188|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0188|p00|t20|v-2,465.822175318554,437.3101230621962,10.106103270629506,120.0,0.0,-2.0,20.0,22.994996959141645,53946.27508137442,46.70653184884507,7.689442665656472e-05
ring_cv_dev_20260912_0188,ring_cv_dev_20260912_0188|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0188|p00|t20|v-4,465.822175318554,437.3101230621962,10.106103270629506,120.0,0.0,-4.0,20.0,38.93417310473524,56543.90364358321,47.11509918621845,7.189355155158848e-05
ring_cv_dev_20260912_0188,ring_cv_dev_20260912_0188|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0188|p00|t20|v-10,465.822175318554,437.3101230621962,10.106103270629506,120.0,0.0,-10.0,20.0,64.09678543923292,61829.819099139015,47.891469883916415,6.301520226821228e-05
ring_cv_dev_20260912_0188,ring_cv_dev_20260912_0188|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0188|p00|t40|v0,465.822175318554,437.3101230621962,10.106103270629506,120.0,0.0,0.0,40.0,1072.251418809401,48959.38291094692,45.86990825840047,8.789893073523421e-05
ring_cv_dev_20260912_0188,ring_cv_dev_20260912_0188|p00,0,nominal,development,calibration,ring_cv_dev_20260912_0188|p00|t40|v-1,465.822175318554,437.3101230621962,10.106103270629506,120.0,0.0,-1.0,40.0,1084.8154660775435,50947.538432015885,46.21571529300592,8.322151925221168e-05
