frequency_ghz,active_layer_length,simulation_temperature,ac_response_db,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
0.3162277660168379,37.10727035463277,300.4554170460457,-0.0418072230404341,-0.0418072230404341,-0.044124603,-0.05700813912878999,-0.012883535857305617,-0.002317380231050277,-0.015200916088355894,True
10.0,39.7132385315927,304.62183232922587,-3.94405519581548,-3.94405519581548,-3.9846137,-4.121130342860404,-0.13651668586272336,-0.040558461182200745,-0.1770751470449241,True
0.7943282347242822,35.793021097389925,308.86985058095934,-0.2657899870685483,-0.2657899870685483,-0.27222347,-0.3831851535044093,-0.11096168090919445,-0.00643348552666656,-0.11739516643586101,True
0.2511886431509582,37.50931802222772,308.1655826328421,-0.0266567266393942,-0.0266567266393942,-0.029335737,-0.013692313368379061,0.015643423860014494,-0.0026790105889993553,0.012964413271015138,True
25.11886431509582,39.7132385315927,304.62183232922587,-6.066419483078321,-6.066419483078321,-6.1340914,-6.027569082467755,0.10652229479054576,-0.06767189417997965,0.038850400610566105,True
15.848931924611108,41.95641496228942,305.9180523366615,-4.924672141997812,-4.924672141997812,-4.962697,-5.101472947325153,-0.13877591821138324,-0.03802488711595764,-0.17680080532734088,True
6.309573444801943,38.422268984819695,304.0303353891022,-3.1491353625558496,-3.1491353625558496,-3.1299303,-3.1013819726483876,0.028548285148853658,0.01920510475860837,0.04775338990746203,True
0.2511886431509582,39.62193192256099,289.3285700165644,-0.0240292429890424,-0.0240292429890424,-0.027205944,-0.010689617400631235,0.016516326660648062,-0.0031767010722368975,0.013339625588411164,True
0.1995262314968882,39.62193192256099,289.3285700165644,-0.013536147379884,-0.013536147379884,-0.017456055,0.022068804448077017,0.03952485913557702,-0.003919907307616001,0.035604951827961015,True
1.9952623149688828,41.26661222078493,300.2753689300697,-1.1234312430940876,-1.1234312430940876,-1.1370296,-1.1216631499181942,0.01536649790895428,-0.013598404733060843,0.001768093175893437,True
0.7943282347242822,38.53132745549709,285.1813868750008,-0.2599187021150052,-0.2599187021150052,-0.26543474,-0.36486697201519824,-0.09943223004132129,-0.00551603985887178,-0.10494826990019307,True
1.2589254117941662,44.50977871149023,303.263152322465,-0.5584947005133747,-0.5584947005133747,-0.5645418,-0.6631361882701539,-0.09859437155872808,-0.006047116198051095,-0.10464148775677917,True
1.0,38.69622270488729,301.9657628923453,-0.3830440882812181,-0.3830440882812181,-0.39518654,-0.5097958626654444,-0.11460931920078377,-0.012142455183442535,-0.1267517743842263,True
19.952623149688822,39.90607827400121,296.137708789732,-5.716150327044916,-5.716150327044916,-5.7701883,-5.715257889323696,0.05493044228030808,-0.05403800455908758,0.0008924377212204959,True
0.1,43.11434944357355,296.9231984392292,0.0,0.0,-0.0029919147,0.08842601596754918,0.09141793071669468,-0.002991914749145508,0.08842601596754918,True
1.2589254117941662,37.10727035463277,300.4554170460457,-0.6004769709095114,-0.6004769709095114,-0.5858036,-0.6809751590436868,-0.0951715310758523,0.014673342941676881,-0.08049818813417542,True
1.584893192461111,38.69622270488729,301.9657628923453,-0.8188517066632527,-0.8188517066632527,-0.8380809,-0.8836089627551598,-0.04552807972903672,-0.01922917636287036,-0.06475725609190708,True
10.0,37.10727035463277,300.4554170460457,-4.015838104093024,-4.015838104093024,-4.030868,-4.166577549586927,-0.13570949615064798,-0.015029949343254856,-0.15073944549390283,True
