logical_path,bytes,rows,sha256,status
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2396.47_ge_si_recomb_velocity_522.57_active_layer_length_39.67_simulation_temperature_302.34.csv,5150,28,cc20fc8be14c38e4a3141decd36e067401f4b42ace9a49fb798408dc07d2ac60,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2408.64_ge_si_recomb_velocity_515.73_active_layer_length_36.32_simulation_temperature_300.56.csv,5202,28,710b344c11592f6c72183bb6c955f4609b52d0f509ce945aca4baf2785c21b9c,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2409.82_ge_si_recomb_velocity_478.78_active_layer_length_39.57_simulation_temperature_298.76.csv,5178,28,b0e695c922f6f7fa0d10a9b03eec115118e43f4fb8c1ad2e92ab637d51e60ac1,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2444.63_ge_si_recomb_velocity_492.08_active_layer_length_41.19_simulation_temperature_301.70.csv,5177,28,145628ff639ffd03e014a146c77e4729d1262fa17859f02e436a2d649fc7a938,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2445.88_ge_si_recomb_velocity_515.62_active_layer_length_38.38_simulation_temperature_295.95.csv,5150,28,7f732acc8c769b80d7a6bfcc138d78b5df27069ac8037a6566ec72b16b83966b,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2458.18_ge_si_recomb_velocity_500.45_active_layer_length_41.30_simulation_temperature_296.34.csv,5122,28,e9374a6c9bcb2255440597bd30ddcfc5c5edfec5c51f592e0f56816b4149b285,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2512.33_ge_si_recomb_velocity_474.34_active_layer_length_42.75_simulation_temperature_290.57.csv,5086,28,7d07ede9ab64e860cac3e4fbe9a99b91e59c497c749836d163d8592638e9f37f,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2589.61_ge_si_recomb_velocity_507.54_active_layer_length_40.55_simulation_temperature_296.63.csv,5158,28,25013c0b469cb4f415e7e6be8169da8d5be69b25d4ec4acf30521c2d7b931f2b,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2590.75_ge_si_recomb_velocity_531.05_active_layer_length_41.62_simulation_temperature_306.85.csv,5172,28,04650f54f3ad6478f61cf99c360aadab3f01561275a86804da10b02a0918ad73,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2646.77_ge_si_recomb_velocity_486.20_active_layer_length_41.79_simulation_temperature_299.64.csv,5095,28,188ac8fd35bb1ed5d1d92a8f8b5faa1ad5ab0925d23250e434d9f6019aa189c2,recovered_local_hash_registered_not_packaged
