light_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,light_current,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
-2.8000000000000003,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,0.0005107477048422,-3.2917935762894595,-3.2876453,-3.2853279122638672,0.0023174277019530898,0.004148236323639143,0.006465664025592233,True
-1.8,8.920412889937108e-10,2700.220283946353,481.8164609958477,41.48473029075561,294.1535226587993,0.0005047663458149,-3.2969096084273732,-3.2982368,-3.2969581963868544,0.0012786505369737355,-0.0013272384964548856,-4.858795948115002e-05,True
-2.4000000000000004,1.0676002138658572e-09,2409.8209682971515,478.7831941058398,39.56928699408093,298.75903253628616,0.0005212992783158,-3.2829128763077455,-3.2812302,-3.2821918571271333,-0.0009616458691987795,0.0016826650498109608,0.0007210191806121813,True
-1.0,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,0.000503204979406,-3.2982550700312903,-3.3021488,-3.3023067983765473,-0.00015797940682071854,-0.0038937489384363033,-0.004051728345257022,True
-2.6,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,0.000510839617008,-3.2917154293789004,-3.2876673,-3.287107894515707,0.0005593799593905935,0.004048154903802725,0.004607534863193319,True
-0.6000000000000001,1.2225745089622023e-09,2432.279761567632,478.07469592026655,37.79561575023349,300.3431374384869,0.0004748501544722,-3.3234434163809614,-3.3275917,-3.321399603890552,0.0061920537479975835,-0.004148241257588392,0.0020438124904091914,True
-2.0,1.0284216851224184e-09,2501.257472196243,454.39559500401634,39.58517778577758,297.0863250737395,0.0005143380124211,-3.2887513777308746,-3.2901573,-3.2916639406519947,-0.0015066225367603714,-0.0014059403843598162,-0.0029125629211201876,True
-1.2000000000000002,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,0.000485117381446,-3.3141531646012057,-3.3102286,-3.3108859951501453,-0.0006574089532458416,0.003924578404306267,0.0032671694510604254,True
-3.0,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,0.0005328146330767,-3.2734238563280025,-3.2750561,-3.2766562551899088,-0.0016001314563882651,-0.0016322674055180286,-0.0032323988619062938,True
-2.8000000000000003,1.0284216851224184e-09,2501.257472196243,454.39559500401634,39.58517778577758,297.0863250737395,0.0005257334798614,-3.279234365275511,-3.2809434,-3.2814705339403853,-0.0005271402331099573,-0.0017090284317644588,-0.002236168664874416,True
