sample_id,terminal_charge_bias_v,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,compact_port_positive_charge_C,compact_port_negative_charge_C,compact_port_charge_conservation_residual_C,production_source_row,split
38,-0.25,1.243555870393131e-09,2440.816535503744,483.6779599156501,38.81204244575611,302.5323056028984,-1.2546696935384438e-16,1.2546696935384438e-16,0.0,38,val
38,0.0,1.243555870393131e-09,2440.816535503744,483.6779599156501,38.81204244575611,302.5323056028984,0.0,-0.0,0.0,38,val
39,-3.0,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-2.741634709246216e-15,2.741634709246216e-15,0.0,39,train
39,-2.75,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-2.4072171401454464e-15,2.4072171401454464e-15,0.0,39,train
39,-2.5,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-2.0959461697430013e-15,2.0959461697430013e-15,0.0,39,train
39,-2.25,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-1.806233667780494e-15,1.806233667780494e-15,0.0,39,train
39,-2.0,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-1.5366253941331142e-15,1.5366253941331142e-15,0.0,39,train
39,-1.75,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-1.2861353435708444e-15,1.2861353435708444e-15,0.0,39,train
39,-1.5,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-1.0538816369516426e-15,1.0538816369516426e-15,0.0,39,train
39,-1.25,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-8.390899654147668e-16,8.390899654147668e-16,0.0,39,train
39,-1.0,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-6.409034950723987e-16,6.409034950723987e-16,0.0,39,train
39,-0.75,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-4.583479802292483e-16,4.583479802292483e-16,0.0,39,train
39,-0.5,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-2.906920160439352e-16,2.906920160439352e-16,0.0,39,train
39,-0.25,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,-1.3760141740063348e-16,1.3760141740063348e-16,0.0,39,train
39,0.0,9.42387899986183e-10,2596.3418775504824,506.9916211367261,42.54178389838287,305.55199671356803,0.0,-0.0,0.0,39,train
40,-3.0,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-2.785205295387157e-15,2.785205295387157e-15,0.0,40,train
40,-2.75,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-2.4433321354335728e-15,2.4433321354335728e-15,0.0,40,train
40,-2.5,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-2.12610360509155e-15,2.12610360509155e-15,0.0,40,train
40,-2.25,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-1.831708967583172e-15,1.831708967583172e-15,0.0,40,train
40,-2.0,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-1.5583405433929445e-15,1.5583405433929445e-15,0.0,40,train
40,-1.75,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-1.3046601217075225e-15,1.3046601217075225e-15,0.0,40,train
40,-1.5,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-1.0694978393430938e-15,1.0694978393430938e-15,0.0,40,train
40,-1.25,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-8.518466996661946e-16,8.518466996661946e-16,0.0,40,train
40,-1.0,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-6.507759497730478e-16,6.507759497730478e-16,0.0,40,train
40,-0.75,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-4.653897148278905e-16,4.653897148278905e-16,0.0,40,train
40,-0.5,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-2.9507165114881447e-16,2.9507165114881447e-16,0.0,40,train
40,-0.25,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,-1.3960396337221623e-16,1.3960396337221623e-16,0.0,40,train
40,0.0,1.0882818479532783e-09,2447.508764517909,466.8571183944717,43.278933930679706,307.8168200832177,0.0,-0.0,0.0,40,train
41,-3.0,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-2.5686432188623104e-15,2.5686432188623104e-15,0.0,41,train
41,-2.75,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-2.25560070711548e-15,2.25560070711548e-15,0.0,41,train
41,-2.5,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-1.9643918479879464e-15,1.9643918479879464e-15,0.0,41,train
41,-2.25,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-1.6933795645758938e-15,1.6933795645758938e-15,0.0,41,train
41,-2.0,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-1.441335074456612e-15,1.441335074456612e-15,0.0,41,train
41,-1.75,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-1.2072956494850642e-15,1.2072956494850642e-15,0.0,41,train
41,-1.5,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-9.902265993365253e-16,9.902265993365253e-16,0.0,41,train
41,-1.25,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-7.891996730210245e-16,7.891996730210245e-16,0.0,41,train
41,-1.0,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-6.033604698381759e-16,6.033604698381759e-16,0.0,41,train
41,-0.75,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-4.3187155589182246e-16,4.3187155589182246e-16,0.0,41,train
41,-0.5,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-2.741555818756717e-16,2.741555818756717e-16,0.0,41,train
41,-0.25,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,-1.2998770477528394e-16,1.2998770477528394e-16,0.0,41,train
41,0.0,1.1425395479879979e-09,2554.3812528255967,503.27354733950745,40.19858533526689,297.9110382121584,0.0,-0.0,0.0,41,train
42,-3.0,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-2.7100138325605338e-15,2.7100138325605338e-15,0.0,42,test
42,-2.75,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-2.3800010896339352e-15,2.3800010896339352e-15,0.0,42,test
42,-2.5,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-2.0728097539297464e-15,2.0728097539297464e-15,0.0,42,test
42,-2.25,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-1.786872070789079e-15,1.786872070789079e-15,0.0,42,test
42,-2.0,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-1.5207228306332637e-15,1.5207228306332637e-15,0.0,42,test
42,-1.75,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-1.2733745097921645e-15,1.2733745097921645e-15,0.0,42,test
42,-1.5,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-1.0439393179627104e-15,1.0439393179627104e-15,0.0,42,test
42,-1.25,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-8.316378574654255e-16,8.316378574654255e-16,0.0,42,test
42,-1.0,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-6.356221107579967e-16,6.356221107579967e-16,0.0,42,test
42,-0.75,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-4.549181425618709e-16,4.549181425618709e-16,0.0,42,test
42,-0.5,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-2.887922015115062e-16,2.887922015115062e-16,0.0,42,test
42,-0.25,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-1.3689623661384403e-16,1.3689623661384403e-16,0.0,42,test
42,0.0,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,0.0,-0.0,0.0,42,test
43,-3.0,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-2.5123789875926748e-15,2.5123789875926748e-15,0.0,43,test
43,-2.75,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-2.205765810375531e-15,2.205765810375531e-15,0.0,43,test
43,-2.5,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-1.9204182980811468e-15,1.9204182980811468e-15,0.0,43,test
43,-2.25,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-1.6548874675476172e-15,1.6548874675476172e-15,0.0,43,test
43,-2.0,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-1.4078383097997557e-15,1.4078383097997557e-15,0.0,43,test
43,-1.75,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-1.1783589832721178e-15,1.1783589832721178e-15,0.0,43,test
43,-1.5,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-9.656266589168901e-16,9.656266589168901e-16,0.0,43,test
43,-1.25,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-7.689112131267202e-16,7.689112131267202e-16,0.0,43,test
43,-1.0,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-5.874006175350346e-16,5.874006175350346e-16,0.0,43,test
43,-0.75,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-4.201734159573533e-16,4.201734159573533e-16,0.0,43,test
43,-0.5,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-2.6654144891182143e-16,2.6654144891182143e-16,0.0,43,test
43,-0.25,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-1.261973441498179e-16,1.261973441498179e-16,0.0,43,test
43,0.0,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,0.0,-0.0,0.0,43,test
44,-3.0,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-2.4785047067285854e-15,2.4785047067285854e-15,0.0,44,train
44,-2.75,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-2.1763014449395184e-15,2.1763014449395184e-15,0.0,44,train
44,-2.5,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-1.895064873473976e-15,1.895064873473976e-15,0.0,44,train
44,-2.25,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-1.6331941076386173e-15,1.6331941076386173e-15,0.0,44,train
44,-2.0,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-1.389762231185862e-15,1.389762231185862e-15,0.0,44,train
44,-1.75,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-1.163891494580726e-15,1.163891494580726e-15,0.0,44,train
44,-1.5,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-9.54384176228545e-16,9.54384176228545e-16,0.0,44,train
44,-1.25,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-7.603087746999666e-16,7.603087746999666e-16,0.0,44,train
44,-1.0,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-5.810586915135371e-16,5.810586915135371e-16,0.0,44,train
44,-0.75,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-4.1593177027503366e-16,4.1593177027503366e-16,0.0,44,train
44,-0.5,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-2.64188050791633e-16,2.64188050791633e-16,0.0,44,train
44,-0.25,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-1.2536629876814842e-16,1.2536629876814842e-16,0.0,44,train
44,0.0,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,0.0,-0.0,0.0,44,train
45,-3.0,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-2.4358072415542963e-15,2.4358072415542963e-15,0.0,45,train
45,-2.75,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-2.139449759940033e-15,2.139449759940033e-15,0.0,45,train
45,-2.5,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-1.8636971381770454e-15,1.8636971381770454e-15,0.0,45,train
45,-2.25,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-1.6071104180960013e-15,1.6071104180960013e-15,0.0,45,train
45,-2.0,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-1.3682919902922438e-15,1.3682919902922438e-15,0.0,45,train
45,-1.75,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-1.1463136923216466e-15,1.1463136923216466e-15,0.0,45,train
45,-1.5,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-9.403468583328089e-16,9.403468583328089e-16,0.0,45,train
45,-1.25,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-7.496683030064135e-16,7.496683030064135e-16,0.0,45,train
45,-1.0,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-5.735127371592837e-16,5.735127371592837e-16,0.0,45,train
45,-0.75,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-4.1096437382630753e-16,4.1096437382630753e-16,0.0,45,train
45,-0.5,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-2.61309073607885e-16,2.61309073607885e-16,0.0,45,train
45,-0.25,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-1.2417231623811022e-16,1.2417231623811022e-16,0.0,45,train
45,0.0,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,0.0,-0.0,0.0,45,train
46,-3.0,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-2.425480720171787e-15,2.425480720171787e-15,0.0,46,train
46,-2.75,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-2.1299941264552817e-15,2.1299941264552817e-15,0.0,46,train
46,-2.5,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-1.8548518229092127e-15,1.8548518229092127e-15,0.0,46,train
46,-2.25,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-1.5987267970358988e-15,1.5987267970358988e-15,0.0,46,train
46,-2.0,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-1.3606449204425666e-15,1.3606449204425666e-15,0.0,46,train
46,-1.75,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-1.1397972561867158e-15,1.1397972561867158e-15,0.0,46,train
46,-1.5,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-9.350089569719294e-16,9.350089569719294e-16,0.0,46,train
46,-1.25,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-7.453389441633315e-16,7.453389441633315e-16,0.0,46,train
46,-1.0,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-5.701802195033696e-16,5.701802195033696e-16,0.0,46,train
46,-0.75,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-4.087760569517404e-16,4.087760569517404e-16,0.0,46,train
46,-0.5,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-2.6025575390186725e-16,2.6025575390186725e-16,0.0,46,train
46,-0.25,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,-1.2392557741739375e-16,1.2392557741739375e-16,0.0,46,train
46,0.0,9.89297888860932e-10,2413.8801533334354,510.75595836241,38.53132745549709,285.1813868750008,0.0,-0.0,0.0,46,train
47,-3.0,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-2.5922277290281328e-15,2.5922277290281328e-15,0.0,47,train
47,-2.75,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-2.2765306309810667e-15,2.2765306309810667e-15,0.0,47,train
47,-2.5,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-1.982602813377452e-15,1.982602813377452e-15,0.0,47,train
47,-2.25,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-1.709025207000339e-15,1.709025207000339e-15,0.0,47,train
47,-2.0,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-1.4546856076672462e-15,1.4546856076672462e-15,0.0,47,train
47,-1.75,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-1.2186658327125098e-15,1.2186658327125098e-15,0.0,47,train
47,-1.5,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-9.997271971129072e-16,9.997271971129072e-16,0.0,47,train
47,-1.25,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-7.968925001251935e-16,7.968925001251935e-16,0.0,47,train
47,-1.0,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-6.095210260119462e-16,6.095210260119462e-16,0.0,47,train
47,-0.75,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-4.36831341418928e-16,4.36831341418928e-16,0.0,47,train
47,-0.5,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-2.779751021289938e-16,2.779751021289938e-16,0.0,47,train
47,-0.25,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-1.3227206029884622e-16,1.3227206029884622e-16,0.0,47,train
47,0.0,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,0.0,-0.0,0.0,47,train
48,-3.0,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-2.601299238257963e-15,2.601299238257963e-15,0.0,48,train
48,-2.75,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-2.2839648828636247e-15,2.2839648828636247e-15,0.0,48,train
48,-2.5,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-1.9890963748900795e-15,1.9890963748900795e-15,0.0,48,train
48,-2.25,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-1.715076800241471e-15,1.715076800241471e-15,0.0,48,train
48,-2.0,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-1.4601964151451488e-15,1.4601964151451488e-15,0.0,48,train
48,-1.75,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-1.2232591428199393e-15,1.2232591428199393e-15,0.0,48,train
48,-1.5,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-1.0032895481687671e-15,1.0032895481687671e-15,0.0,48,train
48,-1.25,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-7.994830621554734e-16,7.994830621554734e-16,0.0,48,train
48,-1.0,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-6.110815247102736e-16,6.110815247102736e-16,0.0,48,train
48,-0.75,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-4.372876503118509e-16,4.372876503118509e-16,0.0,48,train
48,-0.5,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-2.775197077285585e-16,2.775197077285585e-16,0.0,48,train
48,-0.25,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-1.3153037823583562e-16,1.3153037823583562e-16,0.0,48,train
48,0.0,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,0.0,-0.0,0.0,48,train
49,-3.0,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-2.5836040999687213e-15,2.5836040999687213e-15,0.0,49,train
49,-2.75,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-2.268350856334148e-15,2.268350856334148e-15,0.0,49,train
49,-2.5,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-1.975057818116997e-15,1.975057818116997e-15,0.0,49,train
49,-2.25,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-1.7022133017121921e-15,1.7022133017121921e-15,0.0,49,train
49,-2.0,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-1.4484382143184337e-15,1.4484382143184337e-15,0.0,49,train
49,-1.75,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-1.2127289288566117e-15,1.2127289288566117e-15,0.0,49,train
49,-1.5,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-9.942092254358332e-16,9.942092254358332e-16,0.0,49,train
49,-1.25,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-7.921819295158128e-16,7.921819295158128e-16,0.0,49,train
49,-1.0,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-6.05811492619114e-16,6.05811492619114e-16,0.0,49,train
49,-0.75,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-4.340111141157385e-16,4.340111141157385e-16,0.0,49,train
49,-0.5,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-2.7592158955903446e-16,2.7592158955903446e-16,0.0,49,train
49,-0.25,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,-1.3107562757231767e-16,1.3107562757231767e-16,0.0,49,train
49,0.0,9.74908016407874e-10,2433.9347159425315,536.1873069142775,40.58953669016749,293.2225739384997,0.0,-0.0,0.0,49,train
50,-3.0,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-2.623458174200983e-15,2.623458174200983e-15,0.0,50,train
50,-2.75,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-2.3024536659562685e-15,2.3024536659562685e-15,0.0,50,train
50,-2.5,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-2.0042657936402528e-15,2.0042657936402528e-15,0.0,50,train
50,-2.25,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-1.7273227615222309e-15,1.7273227615222309e-15,0.0,50,train
50,-2.0,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-1.469954799627359e-15,1.469954799627359e-15,0.0,50,train
50,-1.75,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-1.2309762402701273e-15,1.2309762402701273e-15,0.0,50,train
50,-1.5,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-1.0093676377277969e-15,1.0093676377277969e-15,0.0,50,train
50,-1.25,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-8.042282345113595e-16,8.042282345113595e-16,0.0,50,train
50,-1.0,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-6.146931455399506e-16,6.146931455399506e-16,0.0,50,train
50,-0.75,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-4.3988311954508254e-16,4.3988311954508254e-16,0.0,50,train
50,-0.5,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-2.791774382937876e-16,2.791774382937876e-16,0.0,50,train
50,-0.25,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-1.323227059839086e-16,1.323227059839086e-16,0.0,50,train
50,0.0,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,0.0,-0.0,0.0,50,train
51,-3.0,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-2.5497882464287414e-15,2.5497882464287414e-15,0.0,51,val
51,-2.75,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-2.238750970400536e-15,2.238750970400536e-15,0.0,51,val
51,-2.5,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-1.9493810614888944e-15,1.9493810614888944e-15,0.0,51,val
51,-2.25,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-1.6801083488935318e-15,1.6801083488935318e-15,0.0,51,val
51,-2.0,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-1.4296960268640778e-15,1.4296960268640778e-15,0.0,51,val
51,-1.75,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-1.1971588683360734e-15,1.1971588683360734e-15,0.0,51,val
51,-1.5,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-9.815145367415793e-16,9.815145367415793e-16,0.0,51,val
51,-1.25,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-7.818992724555961e-16,7.818992724555961e-16,0.0,51,val
51,-1.0,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-5.974725751211644e-16,5.974725751211644e-16,0.0,51,val
51,-0.75,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-4.273924811298881e-16,4.273924811298881e-16,0.0,51,val
51,-0.5,1.013177684158949e-09,2549.0982526102403,506.5025106580401,39.7132385315927,304.62183232922587,-2.7108509625983357e-16,2.7108509625983357e-16,0.0,51,val
