task,task_key,primary_task,seed,model,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,group_macro_rmse_target,group_macro_mae_target,param_count,train_time_s,epochs_completed,best_val_loss,checkpoint,wall_time_s,reused,train_groups,validation_groups,calibration_groups,test_groups,train_rows,test_rows,source_prediction,method_variant,stored_training_values,selected_degree,local_basis_terms,neighbors,best_validation_mse,candidate_validation,selected_hidden,best_epoch,best_validation_mse_scaled,constraint_axis,monotonic_sign,test_axis_gradient_abs_p95_scaled,test_axis_curvature_abs_p95_scaled,test_monotonic_violation_fraction,stored_curve_points,stored_curves,selected_neighbor_curves,selected_distance_power,boundary_hold_evaluations
APD_I_net,net_photocurrent,True,50,bkan,0.03435623952352209,0.01817675074807678,0.9977025672975609,1.6145952672666982e-07,2.1221644710031832e-08,2.302305636255989,12.662418103491795,0.034215387663233496,0.01817675074807678,1872,257.5226797000505,300.0,-2.064965558052063,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_50\net_photocurrent\bkan\model_checkpoint.pt,257.6943743999582,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/net_photocurrent/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,50,dkan,0.055499127666630406,0.03277468838900296,0.9940047973348083,1.985463061963926e-07,2.94621646913642e-08,4.509105336768422,22.84951148984664,0.055130053572087244,0.032774688389002965,1088,3.0436997001525015,,,,3.0602505998685956,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/net_photocurrent/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,50,mlp_l,0.27014822757388873,0.2035361859837347,0.8579517787055886,3.6901898140495847e-07,9.231784203364312e-08,42.639692145210645,87.02536490103526,0.27006665936165364,0.20353618598373469,2625,0.6592119999695569,,,,0.6607816000469029,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/net_photocurrent/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,50,spline_ridge,0.04405178983873154,0.03198833717438596,0.9962228983552786,1.0460762592515745e-07,1.927578358376089e-08,5.789349823102391,22.523964625912313,0.04369760028788054,0.03198833717438596,50,,,,,0.008713300107046962,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/net_photocurrent/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,50,gmls,0.11307219943799425,0.06924143983230803,0.9751146797030503,2.0339290679894758e-07,3.825802809201614e-08,8.378837509032856,43.86003502101469,0.10817498407284735,0.06924143983230802,65280,0.4564669000101276,,,,0.45649139999295585,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/net_photocurrent/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.016722225673767556,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.033584767354282556}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.016722225673767556}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.02296584511216476}]",,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,50,autopinn,0.1451198931601675,0.08428492164091528,0.9590092886708692,3.374514955446029e-07,6.747262196125116e-08,11.487122890927118,58.11177665641956,0.14424857707537475,0.08428492164091528,1345,1.7075588000006974,,,,1.707640699998592,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/net_photocurrent/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.12726646661758423}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.041965290904045105}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.037193115800619125}]",32x32,300.0,0.037193115800619125,bias_v,-1.0,4.576869487762451,10.335416793823242,0.0,,,,,
APD_I_net,net_photocurrent,True,50,curve_lut,0.02486540467246896,0.011301300070136966,0.9987965650556206,5.68960218979212e-08,8.615840231244745e-09,1.001641379993755,8.433168102463453,0.018921240325472308,0.011301300070136966,8772,0.05507197399998631,,,,0.05514566400000831,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/net_photocurrent/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0017725865541844594,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.004246756986010391}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.0017725865541844594}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.003913707248275509}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0031552677206500186}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.0026532094348568265}]",,,,,,,,,8160.0,102.0,2.0,1.0,0.0
APD_I_net,net_photocurrent,True,51,bkan,0.02988240379460382,0.016560590768598855,0.9982256291020459,7.903544188430988e-08,1.4216653653200508e-08,2.1772199880133605,13.307054966795624,0.029560005826577487,0.016560590768598855,1872,194.3569767998997,300.0,-2.071202039718628,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_51\net_photocurrent\bkan\model_checkpoint.pt,194.52695720014162,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/net_photocurrent/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,51,dkan,0.08086483454886345,0.04947747024522946,0.987006302542968,2.3339452928692796e-07,3.78539027604022e-08,8.050279174147612,28.323817298034253,0.07958607450624502,0.04947747024522946,1088,3.060123899951577,,,,3.0761941000819206,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/net_photocurrent/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,51,mlp_l,0.2713287136381623,0.20713702789714472,0.8537132950894054,3.5727789576085155e-07,9.04193115061007e-08,43.70039918707627,85.51532348504232,0.27126690438674406,0.20713702789714472,2625,0.6543579001445323,,,,0.656275600194931,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/net_photocurrent/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,51,spline_ridge,0.04049849661237883,0.026370898979510737,0.9967409490567821,9.31682197364376e-08,1.6621447275429297e-08,3.74135492402239,19.835519495046782,0.03878873614952024,0.026370898979510733,50,,,,,0.00793059985153377,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/net_photocurrent/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,51,gmls,0.09345796491885057,0.05997302682469082,0.9826441460995036,1.7146730959213317e-07,3.2397210643316854e-08,7.818668271092305,42.010179427006264,0.09060029948531641,0.05997302682469083,65280,0.44095889999880455,,,,0.44098090000625234,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/net_photocurrent/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.014559140548292798,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.033950916126820704}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.014559140548292798}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.021091160582089926}]",,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,51,autopinn,0.14683420222177002,0.09962897599922607,0.957158190887266,3.053355660001205e-07,6.254448116924109e-08,17.906765368949454,55.864254944170106,0.14675790713174985,0.09962897599922607,1345,1.7503699000080815,,,,1.7504635000077542,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/net_photocurrent/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.1739848554134369}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.15979593992233276}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.043825555592775345}]",32x32,300.0,0.043825555592775345,bias_v,-1.0,4.046577453613281,6.274481296539307,0.0,,,,,
APD_I_net,net_photocurrent,True,51,curve_lut,0.024906732033711066,0.013254667468411677,0.9987673299546386,4.3890523533954994e-08,7.334989822290374e-09,1.1468673316574933,12.048144850669674,0.022438034979472478,0.013254667468411677,8772,0.07276211699996793,,,,0.07285419999999476,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/net_photocurrent/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0015924627641872046,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.002545855160883106}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.0015924627641872046}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.002923109831573016}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0024245420899465867}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.003949117568139322}]",,,,,,,,,8160.0,102.0,2.0,1.0,0.0
APD_M,multiplication_gain,True,42,bkan,0.05385445103798084,0.02123798634147143,0.9934750060898438,1.9130300448226674,0.3012601923760962,2.0969161297710674,15.467896100058253,0.05243741095467872,0.02123798634147143,1872,261.890167000005,300.0,-2.1392887353897097,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_42\multiplication_gain\bkan\model_checkpoint.pt,262.24405410001054,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/multiplication_gain/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,42,dkan,0.05023340324957075,0.027120634434273844,0.9943229579874149,2.2956207578208416,0.3622032151174204,3.844894810789956,17.699381232207976,0.049815608272978304,0.027120634434273844,1088,4.497620099922642,,,,4.523262299830094,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/multiplication_gain/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,42,mlp_l,0.23211655993997987,0.17527128785513932,0.8787870125427242,4.461893128820522,1.1824038400235377,38.18591297785973,74.03267852111912,0.231899248388455,0.17527128785513935,2625,0.9787482998799533,,,,0.981593000004068,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/multiplication_gain/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,42,spline_ridge,0.046209291940670236,0.03404790533684866,0.9951960825940203,1.4781155352190132,0.303349384370925,6.366042472309649,21.315901134176855,0.04552036702235584,0.03404790533684866,50,,,,,0.00955960014835,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/multiplication_gain/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,42,gmls,0.09756344218937796,0.06082817164204317,0.9785853424865611,2.3634304567527065,0.4941192895690555,7.57872743711287,42.07527887197635,0.09326093269897556,0.06082817164204318,65280,0.40592560000368394,,,,0.4059482000011485,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/multiplication_gain/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.014317364873912311,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.03266116125321169}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.014317364873912311}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.021075057730075515}]",,,,,,,,,,,,,
APD_M,multiplication_gain,True,42,autopinn,0.2125389099513328,0.14839440054289513,0.8983719010294707,4.472956163204727,1.1158862534375484,27.568389162968806,75.38864134274966,0.21233228503721055,0.1483944005428951,801,1.734619799986831,,,,1.7347023000038462,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/multiplication_gain/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.1670406013727188}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.10500909388065338}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.13077512383460999}]",32x16,300.0,0.10500909388065338,bias_v,-1.0,2.971435546875,4.006795883178711,0.0,,,,,
APD_M,multiplication_gain,True,42,curve_lut,0.026532044984324023,0.01301727567923086,0.9984162801722326,1.0865702510603354,0.1518329167680569,1.1874235883475284,12.249359968612033,0.024451822750769577,0.01301727567923086,8772,0.05905164299997523,,,,0.05911749800003463,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/multiplication_gain/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0012125657240523765,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.002049996144132124}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.0020269210143660987}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0013742556710488137}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0014868900528916184}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.0012125657240523765}]",,,,,,,,,8160.0,102.0,8.0,2.0,0.0
APD_M,multiplication_gain,True,43,bkan,0.04684141460461948,0.023395464095250538,0.995150133842399,1.7886295790115714,0.26721251445894456,2.410055097864067,20.652512015644238,0.0434278650279577,0.023395464095250534,1872,277.86624789983034,300.0,-2.1057159662246705,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_43\multiplication_gain\bkan\model_checkpoint.pt,278.17393149994314,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/multiplication_gain/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,43,dkan,0.06202707905805493,0.03095912891737871,0.9914958206790533,1.5692721218526586,0.25880658314941296,3.205862980165146,22.58068899011457,0.059760142827904435,0.030959128917378707,1088,5.571295100031421,,,,5.609333700034767,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/multiplication_gain/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,43,mlp_l,0.25897970472944215,0.194545484263893,0.8517477778297389,4.473493705207212,1.237433644719167,42.22337284791617,84.67482202748296,0.25891243792267615,0.19454548426389298,2625,1.246650200104341,,,,1.2496293999720365,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/multiplication_gain/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,43,spline_ridge,0.05651092158392675,0.036332989542246355,0.9929411406466443,1.4090143794709098,0.27921604823948,5.509275286056742,27.52415501575793,0.05321904461395213,0.036332989542246355,50,,,,,0.009804900037124753,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/multiplication_gain/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,43,gmls,0.10238019929116479,0.0645358193856815,0.9768312987147657,2.3594166012286557,0.5001000677061621,8.236313469768888,44.832655749108454,0.09883434726116169,0.0645358193856815,65280,0.44480209999892395,,,,0.44482450000941753,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/multiplication_gain/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.013236135925435839,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.03230635709966812}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.013236135925435839}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.02201976575525947}]",,,,,,,,,,,,,
APD_M,multiplication_gain,True,43,autopinn,0.20441046264905913,0.1400908903652672,0.9076416870418822,3.981641253523825,0.9544628545566709,27.122085811703727,74.86876678769269,0.20420717715036424,0.14009089036526717,1345,1.7243817999988096,,,,1.7244656999973813,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/multiplication_gain/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.1857120394706726}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.10206271708011627}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.09293924272060394}]",32x32,300.0,0.09293924272060394,bias_v,-1.0,2.8328425884246826,3.063674211502075,0.0,,,,,
APD_M,multiplication_gain,True,43,curve_lut,0.05070321701338598,0.021948002146503873,0.994317482529741,1.3669480128135225,0.18358478731902111,1.1127780858043408,23.889153123962465,0.04042817835006227,0.021948002146503876,8772,0.05835284500000171,,,,0.05843534000001682,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/multiplication_gain/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0008463172624497202,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.0009558893719488683}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.001123999427643737}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0008976318675938367}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0008463172624497202}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.000937487871478056}]",,,,,,,,,8160.0,102.0,4.0,2.0,0.0
APD_M,multiplication_gain,True,44,bkan,0.0299257302537843,0.016507304131398365,0.9979950928069671,1.031660187153,0.18847765086446774,1.8573791526847034,13.01614184009495,0.029641759854756283,0.016507304131398365,1872,342.05486720008776,300.0,-2.2167068004608153,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_44\multiplication_gain\bkan\model_checkpoint.pt,342.3531998998951,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/multiplication_gain/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,44,dkan,0.08304946815489335,0.053042984965175496,0.9845588916201585,1.8272710194376418,0.37403461338420724,8.384479950528625,29.48594192835267,0.08236820054770852,0.053042984965175496,1088,5.421003399882466,,,,5.457285999786109,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/multiplication_gain/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,44,mlp_l,0.2714674245681358,0.2073589080646751,0.8350166166214208,4.241137684398171,1.262669340883671,44.557986911542535,87.175242238473,0.27140175155338375,0.20735890806467516,2625,1.164715699851513,,,,1.167454699985683,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/multiplication_gain/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,44,spline_ridge,0.046979568300363005,0.03271566781045634,0.9950589095565063,1.0382436813764622,0.25078821611050006,5.113133516959577,23.762093708623937,0.04500858920744978,0.03271566781045634,50,,,,,0.01084560016170144,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/multiplication_gain/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,44,gmls,0.1140875465458816,0.07161863152566035,0.9708605572995676,1.9830430389032427,0.4658487167244976,8.672214233432008,46.89311166189544,0.11159095680612384,0.07161863152566034,65280,0.4483717999974033,,,,0.4483933000010438,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/multiplication_gain/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.012403019084015473,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.022216190133062176}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.012403019084015473}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.01877553302264544}]",,,,,,,,,,,,,
APD_M,multiplication_gain,True,44,autopinn,0.1363646049731431,0.08064627893479735,0.9583698402391503,3.124532577149694,0.6627539517125941,10.144111722061472,47.48295066080447,0.13628876791000066,0.08064627893479735,801,1.7095795999921393,,,,1.709691299998667,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/multiplication_gain/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.22132408618927002}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.045947812497615814}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.06331269443035126}]",32x16,300.0,0.045947812497615814,bias_v,-1.0,3.803215980529785,6.081136226654053,0.0,,,,,
APD_M,multiplication_gain,True,44,curve_lut,0.03470096090342584,0.01571089075827227,0.997304199422208,1.022880102796018,0.15165894496693744,1.1841911407405528,15.403491249045963,0.029748413121944244,0.01571089075827227,8772,0.05926660099999026,,,,0.0593486969999617,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/multiplication_gain/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0016034139000493566,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.0043393027976841745}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.002075324279132012}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0016034139000493566}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0017079602203938671}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.0020297615587111925}]",,,,,,,,,8160.0,102.0,4.0,1.0,0.0
APD_M,multiplication_gain,True,45,bkan,0.03475454461873283,0.018718994114867687,0.9973524726190093,1.2839037915431624,0.20141244053344415,2.158799665282362,16.263319920858784,0.034553605521532936,0.018718994114867687,1872,341.1089932001196,300.0,-2.063039183616638,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_45\multiplication_gain\bkan\model_checkpoint.pt,341.40962489997037,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_45/multiplication_gain/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,45,dkan,0.07954021934842788,0.05183111828147917,0.9861327347059403,1.7992205383937083,0.4030787112014675,7.529235952855997,38.60716405129638,0.07679080207672076,0.05183111828147917,1088,5.53847899986431,,,,5.574478500057012,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_45/multiplication_gain/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,45,mlp_l,0.27048631270172363,0.20451497520737041,0.8396356446936005,4.12586671595218,1.2116835926337353,43.0817569704688,85.53245093213788,0.2703758169909517,0.2045149752073704,2625,1.167002399917692,,,,1.1701287999749184,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_45/multiplication_gain/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_M,multiplication_gain,True,45,spline_ridge,0.05109077937498821,0.03580475717491932,0.994278600008101,1.1422838365567298,0.25364410912061397,5.628464627860453,27.891302299173635,0.04962090707481083,0.03580475717491932,50,,,,,0.009512600023299456,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_45/multiplication_gain/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
